i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
3831	1337.064	1336.614	36.432	1.878	-1.429	38.221	81.904	1226.443	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	180.434	29.318	16.18	2.79	0.175	2.161	0.809	85.904	94.53	0	0	0	0	0	0
3832	1050.81	992.3	54.866	1.492	2.285	55.035	79.113	867.296	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	126.106	43.34	14.988	2.47	0.29	-0.66	-1.457	71.314	54.792	0	0	0	0	0	0
3833	1278.775	1273.519	49.395	0.517	-0.449	99.863	77.261	1111.851	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	122.043	26.791	24.828	1.528	2.866	2.975	2.386	30.076	91.966	0	0	0	0	0	0
3834	1272.596	1266.753	91.271	2.271	0.875	119.364	81.2	1060.395	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	131.88	57.91	43.039	0.767	1.198	-2.643	-1.75	85.222	46.659	0	0	0	0	0	0
3835	1395.158	1395.158	42.928	0.068	0.048	629.358	93.217	1155.076	1.0	510.404	-11.0	-	-	-	-	96.409	-	-	-	-	2.952	-	-	-	-	-2.651	-	-	-	-	510.404	-	-	-	-	1.0	-	-	-	-	2.0	150.857	42.679	42.47	2.457	2.593	0.032	1.565	68.534	82.323	0	0	0	0	0	0
3836	1338.48	1337.935	32.804	2.173	2.193	39.819	82.111	1240.637	1.0	6.114	-11.0	-	-	-	-	5.897	-	-	-	-	1.838	-	-	-	-	-1.198	-	-	-	-	6.114	-	-	-	-	1.0	-	-	-	-	2.0	70.613	28.264	13.568	1.923	0.39	-1.371	0.078	32.892	37.721	0	0	0	0	0	0
3837	1227.757	1216.425	48.234	0.076	-2.458	638.584	75.79	901.159	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	739.982	80.952	37.281	3.023	0.726	0.397	-3.119	683.6	56.382	0	0	0	0	0	0
3838	1353.355	1352.847	104.456	2.291	2.128	138.913	80.127	1167.371	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	151.853	61.809	45.186	0.647	1.357	-1.2	-0.758	103.313	48.54	0	0	0	0	0	0
3839	950.256	853.82	76.367	1.961	0.177	82.581	80.532	496.852	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	628.522	65.368	40.458	0.199	3.005	-2.406	2.291	331.643	296.879	0	0	0	0	0	0
3840	1403.341	1403.339	109.573	0.259	-2.119	427.716	80.198	81.646	1.0	575.261	-13.0	-	-	-	-	164.044	-	-	-	-	2.852	-	-	-	-	1.133	-	-	-	-	575.261	-	-	-	-	1.0	-	-	-	-	2.0	151.568	30.604	29.173	0.521	0.332	-1.466	-2.137	61.749	89.819	0	0	0	0	0	0
3841	1402.827	1402.824	29.884	1.019	-0.057	35.101	177.093	1198.61	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	71.781	38.82	25.766	2.039	1.524	-2.473	1.547	44.32	27.461	0	0	0	0	0	0
3842	1399.926	1399.916	59.866	1.675	-2.046	60.191	80.66	78.739	2.0	534.024	-11.0	13.0	-	-	-	502.731	12.359	-	-	-	1.836	1.244	-	-	-	-1.609	1.44	-	-	-	520.974	13.05	-	-	-	1.0	-1.0	-	-	-	2.0	439.893	238.622	182.965	1.34	1.837	1.424	-1.612	249.965	189.928	0	0	0	0	0	0
3843	1143.487	1142.943	120.975	0.807	-2.346	167.538	80.031	186.689	1.0	567.904	-13.0	-	-	-	-	390.192	-	-	-	-	2.384	-	-	-	-	0.68	-	-	-	-	567.904	-	-	-	-	1.0	-	-	-	-	2.0	406.458	146.776	129.3	0.794	0.704	-2.704	-2.297	206.384	200.074	0	0	0	0	0	0
3844	1403.224	1403.222	1.508	0.05	-0.228	30.434	80.118	1308.075	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.493	19.93	19.622	2.411	1.965	1.586	-1.63	30.935	21.558	0	0	0	0	0	0
3845	1394.296	1394.296	28.006	2.856	-1.986	99.242	80.57	153.617	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	100.314	20.433	8.451	0.282	0.329	1.312	0.768	73.605	26.708	0	0	0	0	0	0
3846	1399.041	1399.031	54.722	0.362	3.057	154.485	80.94	1141.56	1.0	7.92	13.0	-	-	-	-	4.609	-	-	-	-	2.521	-	-	-	-	-0.068	-	-	-	-	7.92	-	-	-	-	-1.0	-	-	-	-	2.0	166.659	63.065	9.52	2.567	2.942	-0.006	-2.683	117.221	49.439	0	0	0	0	0	0
3847	1082.865	1045.95	44.581	2.654	1.088	95.124	79.356	187.421	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	764.456	76.321	47.676	0.18	3.0	-2.673	-0.106	425.584	338.872	0	0	0	0	0	0
3848	1395.906	1395.892	60.463	2.986	1.211	389.958	46.977	1022.329	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	392.659	32.424	30.435	0.149	0.178	-2.198	-1.644	219.27	173.389	0	0	0	0	0	0
3849	1131.134	1109.441	22.111	0.299	0.063	75.037	80.207	82.261	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	81.081	26.578	5.248	2.747	2.557	-2.965	0.675	71.001	10.08	0	0	0	0	0	0
3850	1077.974	1026.735	44.185	2.928	-2.797	208.091	87.502	84.647	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	376.754	60.428	23.191	0.209	2.864	0.666	-1.829	291.453	85.301	0	0	0	0	0	0
3851	1077.017	1033.128	38.988	0.654	-2.513	64.105	80.152	73.319	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	180.817	42.997	12.426	2.769	0.207	0.34	2.38	119.018	61.799	0	0	0	0	0	0
3852	1304.865	1302.696	103.012	0.192	-0.466	539.223	79.011	913.266	1.0	374.397	-11.0	-	-	-	-	145.496	-	-	-	-	2.742	-	-	-	-	2.09	-	-	-	-	374.397	-	-	-	-	1.0	-	-	-	-	2.0	203.205	61.882	31.689	2.624	2.713	-1.483	-2.425	125.41	77.796	0	0	0	0	0	0
3853	906.098	762.972	110.408	2.048	0.285	124.311	80.0	592.129	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	139.868	89.57	30.037	0.994	1.607	-3.074	-2.156	109.601	30.266	0	0	0	0	0	0
3854	1249.538	1241.071	147.783	0.541	0.97	287.041	81.476	1108.783	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	320.504	108.836	61.56	2.7	1.826	-2.55	-1.461	255.01	65.495	0	0	0	0	0	0
3855	1404.835	1404.835	25.048	2.875	2.271	95.162	83.909	1246.782	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	103.559	27.317	10.341	0.312	0.963	-0.482	-2.464	90.317	13.242	0	0	0	0	0	0
3856	1004.954	925.777	5.315	3.033	-0.238	49.117	80.835	669.995	1.0	19.43	13.0	-	-	-	-	16.19	-	-	-	-	0.985	-	-	-	-	1.291	-	-	-	-	19.43	-	-	-	-	-1.0	-	-	-	-	2.0	298.789	36.154	20.358	0.217	2.981	-2.468	0.418	170.138	128.652	0	0	0	0	0	0
3857	895.203	740.48	113.169	0.179	-1.382	636.942	83.327	623.206	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	648.733	78.035	43.537	3.004	2.527	2.034	1.252	570.495	78.238	0	0	0	0	0	0
3858	1400.644	1400.64	67.046	2.26	2.714	86.862	85.532	1280.787	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.476	45.606	21.633	1.372	0.439	-0.48	-0.318	47.576	50.9	0	0	0	0	0	0
3859	1397.309	1397.308	107.26	0.672	1.097	172.322	82.886	1176.991	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	181.598	96.439	11.764	2.346	2.858	-2.09	-1.664	138.634	42.965	0	0	0	0	0	0
3860	1318.245	1315.995	104.406	0.171	2.217	615.006	81.428	1191.464	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	652.271	141.811	39.213	2.906	1.936	-0.828	2.574	609.224	43.046	0	0	0	0	0	0
3861	1374.789	1374.525	64.349	2.867	-1.253	237.002	80.633	1024.522	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	246.772	44.1	42.149	0.478	0.287	2.597	1.139	97.544	149.227	0	0	0	0	0	0
3862	867.843	687.285	71.253	0.415	-0.451	176.839	80.731	535.462	1.0	502.528	-11.0	-	-	-	-	94.404	-	-	-	-	2.953	-	-	-	-	-0.23	-	-	-	-	502.528	-	-	-	-	1.0	-	-	-	-	2.0	188.031	63.926	24.735	2.654	2.602	2.338	-2.494	138.982	49.05	0	0	0	0	0	0
3863	1392.676	1392.673	34.175	0.657	-0.694	55.926	80.764	1242.372	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	68.95	35.259	13.529	2.321	2.27	2.838	0.993	50.912	18.038	0	0	0	0	0	0
3864	1153.067	1126.917	17.349	1.108	2.47	19.387	80.777	1020.72	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	31.494	12.773	8.124	2.426	0.931	-0.217	-1.434	20.017	11.476	0	0	0	0	0	0
3865	971.135	963.047	26.198	1.733	1.803	26.544	80.699	866.452	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	66.878	38.668	14.414	1.945	0.638	-1.566	1.153	42.215	24.663	0	0	0	0	0	0
3866	909.551	767.478	35.27	0.37	-1.904	97.46	82.571	79.808	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	348.281	56.35	27.914	0.435	3.011	0.824	-2.85	134.404	213.876	0	0	0	0	0	0
3867	1274.856	1269.364	187.631	2.548	-0.093	335.631	80.057	1017.282	1.0	17.429	-11.0	-	-	-	-	14.113	-	-	-	-	0.944	-	-	-	-	2.624	-	-	-	-	17.429	-	-	-	-	1.0	-	-	-	-	2.0	302.127	95.162	68.54	0.454	0.957	-2.693	2.609	217.155	84.972	0	0	0	0	0	0
3868	1364.997	1364.444	56.56	1.216	2.363	60.311	81.094	1251.654	1.0	6.329	11.0	-	-	-	-	5.808	-	-	-	-	1.162	-	-	-	-	-1.968	-	-	-	-	6.329	-	-	-	-	-1.0	-	-	-	-	2.0	77.166	52.874	15.552	2.053	1.161	-0.502	-1.974	60.015	17.151	0	0	0	0	0	0
3869	1256.192	1255.405	286.065	0.966	-1.579	347.784	81.177	700.738	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	353.813	165.675	126.383	2.204	2.114	1.74	1.33	205.644	148.17	0	0	0	0	0	0
3870	1335.241	1335.189	75.048	2.988	1.061	489.927	80.951	1103.05	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	846.719	86.464	42.652	0.13	2.902	-1.564	2.628	665.64	181.079	0	0	0	0	0	0
3871	1305.924	1304.526	28.172	2.765	-1.983	76.51	78.885	1162.521	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.315	21.247	7.603	0.329	0.703	1.287	0.793	65.967	12.348	0	0	0	0	0	0
3872	1183.215	1163.958	173.739	0.801	-0.944	241.878	84.108	1055.319	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	272.954	182.872	19.102	2.325	1.382	2.292	0.176	252.971	19.984	0	0	0	0	0	0
3873	1315.313	1312.803	7.952	2.994	2.619	54.067	80.725	1212.877	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.64	33.962	30.266	0.495	1.871	0.458	-2.464	72.896	32.744	0	0	0	0	0	0
3874	1294.538	1289.81	51.658	2.514	0.566	88.027	79.723	1132.811	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	109.089	51.576	24.183	1.047	0.528	-2.102	2.377	60.11	48.979	0	0	0	0	0	0
3875	978.86	885.808	6.052	0.485	-0.637	12.987	81.746	83.163	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	375.035	29.326	28.043	0.164	2.994	1.249	-2.099	182.491	192.545	0	0	0	0	0	0
3876	1389.575	1389.569	112.998	2.899	-1.933	470.753	80.225	992.903	1.0	55.415	13.0	-	-	-	-	26.275	-	-	-	-	2.648	-	-	-	-	-0.048	-	-	-	-	55.415	-	-	-	-	-1.0	-	-	-	-	2.0	905.144	105.037	96.181	0.152	2.65	2.38	0.366	693.469	211.674	0	0	0	0	0	0
3877	1012.114	935.78	34.84	0.081	1.61	428.897	80.924	80.566	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	434.835	47.869	17.768	3.004	2.929	-1.234	2.518	349.482	85.352	0	0	0	0	0	0
3878	1401.502	1401.501	13.068	3.04	2.079	129.397	74.452	1040.664	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	133.311	18.374	7.388	0.155	0.594	-0.729	3.029	119.917	13.393	0	0	0	0	0	0
3879	1327.526	1327.493	119.425	0.348	-1.816	349.836	80.002	1156.344	2.0	272.315	-11.0	-11.0	-	-	-	41.788	41.199	-	-	-	2.832	2.832	-	-	-	0.342	0.342	-	-	-	137.123	135.193	-	-	-	1.0	1.0	-	-	-	2.0	436.746	101.074	92.698	1.65	2.86	2.178	0.362	102.531	334.215	0	0	0	0	0	0
3880	1394.437	1394.436	87.846	0.25	-2.024	355.537	81.998	770.413	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	359.844	79.041	20.452	2.824	2.947	0.895	2.135	253.842	106.002	0	0	0	0	0	0
3881	607.091	489.69	13.946	0.112	0.225	124.301	67.381	371.176	2.0	187.578	11.0	11.0	-	-	-	31.185	31.18	-	-	-	0.339	0.339	-	-	-	-0.82	-0.82	-	-	-	93.798	93.78	-	-	-	-1.0	-1.0	-	-	-	2.0	138.724	26.212	24.209	2.658	2.824	-1.762	1.934	60.505	78.219	0	0	0	0	0	0
3882	1405.212	1405.211	145.892	2.925	2.207	680.027	81.849	1236.407	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	806.822	184.835	42.086	0.253	2.454	-1.032	1.767	739.232	67.59	0	0	0	0	0	0
3883	1316.033	1315.947	25.76	2.362	-2.637	36.625	80.055	1226.587	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.676	14.619	12.057	1.174	0.544	0.266	0.795	17.282	23.394	0	0	0	0	0	0
3884	1360.845	1360.458	446.182	1.589	-1.102	446.254	80.887	647.833	1.0	144.078	-11.0	-	-	-	-	142.313	-	-	-	-	1.728	-	-	-	-	2.331	-	-	-	-	144.078	-	-	-	-	1.0	-	-	-	-	2.0	304.633	179.389	114.52	1.339	1.645	1.882	1.877	185.207	119.426	0	0	0	0	0	0
3885	1398.167	1398.162	128.581	1.883	-2.072	135.122	81.138	1205.785	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	148.425	100.686	37.199	1.178	1.575	0.852	1.69	110.019	38.406	0	0	0	0	0	0
3886	1387.46	1387.445	30.167	0.579	-0.593	55.17	82.926	1283.279	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	70.964	39.204	9.49	2.376	2.09	2.633	-0.237	58.915	12.05	0	0	0	0	0	0
3887	596.456	589.981	77.313	2.836	-1.814	256.607	81.526	204.457	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	266.793	77.958	18.933	0.452	0.222	1.572	-0.155	180.368	86.425	0	0	0	0	0	0
3888	1152.275	1125.142	72.613	2.081	-1.867	83.226	79.587	82.923	2.0	367.689	11.0	-13.0	-	-	-	86.52	4.583	-	-	-	0.26	2.995	-	-	-	1.262	-2.174	-	-	-	336.383	31.306	-	-	-	-1.0	1.0	-	-	-	2.0	655.382	75.625	31.366	2.997	0.252	-1.875	1.296	529.665	125.717	0	0	0	0	0	0
3889	1313.832	1313.061	10.7	2.736	3.034	27.105	79.402	79.778	2.0	43.217	-11.0	11.0	-	-	-	10.39	7.425	-	-	-	0.442	0.403	-	-	-	-1.882	-1.813	-	-	-	24.282	18.936	-	-	-	1.0	-1.0	-	-	-	2.0	654.179	175.582	162.83	2.574	0.533	1.192	-1.894	328.153	326.026	0	0	0	0	0	0
3890	925.234	889.53	113.446	2.69	1.714	260.13	44.073	654.033	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	560.915	76.852	53.789	2.672	0.139	-1.003	-2.059	171.443	389.472	0	0	0	0	0	0
3891	656.246	412.753	105.798	0.575	-0.543	194.528	81.94	191.917	1.0	72.317	11.0	-	-	-	-	55.433	-	-	-	-	0.873	-	-	-	-	2.014	-	-	-	-	72.317	-	-	-	-	-1.0	-	-	-	-	2.0	376.908	165.1	99.108	1.734	2.648	3.111	-0.023	167.321	209.587	0	0	0	0	0	0
3892	992.669	907.457	45.833	2.013	-2.302	50.702	80.091	777.321	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	82.986	49.099	27.689	1.444	1.063	0.251	2.229	50.435	32.551	0	0	0	0	0	0
3893	1236.787	1226.822	43.378	2.531	1.988	75.609	81.428	1079.412	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	168.332	50.327	18.873	2.229	0.185	-1.531	0.599	65.505	102.827	0	0	0	0	0	0
3894	1391.34	1391.327	95.907	0.42	-1.668	235.168	81.726	1061.007	1.0	463.217	11.0	-	-	-	-	134.908	-	-	-	-	0.296	-	-	-	-	-2.285	-	-	-	-	463.217	-	-	-	-	-1.0	-	-	-	-	2.0	246.363	69.171	47.131	2.589	2.711	0.993	2.22	132.264	114.099	0	0	0	0	0	0
3895	1288.981	1284.485	43.711	1.696	1.246	44.054	78.671	1169.637	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	50.832	29.734	19.081	1.382	1.581	-1.533	-2.481	30.749	20.083	0	0	0	0	0	0
3896	1403.753	1403.751	84.277	0.43	-3.113	202.177	76.361	1180.078	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	215.091	90.114	17.919	2.609	2.614	-0.166	1.832	178.27	36.821	0	0	0	0	0	0
3897	1397.988	1397.982	136.262	2.223	0.269	171.43	84.805	1082.29	1.0	5.023	-11.0	-	-	-	-	4.34	-	-	-	-	1.043	-	-	-	-	-2.869	-	-	-	-	5.023	-	-	-	-	1.0	-	-	-	-	2.0	175.878	92.42	40.201	1.071	0.667	-2.805	-3.028	110.036	65.842	0	0	0	0	0	0
3898	1126.623	1094.255	24.426	2.09	-2.963	28.127	80.401	80.418	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	375.59	44.359	23.766	0.229	3.008	0.574	-2.16	196.159	179.431	0	0	0	0	0	0
3899	1384.287	1384.123	2.189	0.005	1.625	485.282	80.589	853.681	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	959.114	93.228	91.654	0.395	3.013	-0.756	2.402	244.174	714.94	0	0	0	0	0	0
3900	1136.471	1115.644	10.501	2.255	1.184	13.55	80.482	1029.098	1.0	7.591	13.0	-	-	-	-	4.798	-	-	-	-	2.457	-	-	-	-	-3.085	-	-	-	-	7.591	-	-	-	-	-1.0	-	-	-	-	2.0	64.847	18.861	16.941	2.439	0.502	-3.059	-0.503	29.318	35.53	0	0	0	0	0	0
3901	742.166	442.21	22.17	2.654	-1.476	47.28	80.493	80.133	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.52	34.696	24.159	1.638	0.501	0.902	-2.927	37.737	50.783	0	0	0	0	0	0
3902	1393.532	1393.524	28.813	2.862	1.596	104.451	77.342	1259.828	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	135.839	54.104	26.1	0.599	0.891	-1.382	1.94	101.406	34.433	0	0	0	0	0	0
3903	1366.09	1365.697	231.445	1.266	3.023	242.602	81.129	1047.931	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	256.209	154.801	86.445	1.816	1.945	0.093	-0.504	162.076	94.133	0	0	0	0	0	0
3904	901.763	894.647	35.569	0.337	-0.873	107.63	80.642	733.905	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	120.929	48.874	13.313	2.57	2.662	2.28	-0.832	91.534	29.395	0	0	0	0	0	0
3905	1396.806	1396.803	25.089	2.636	0.998	51.832	80.704	1292.039	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	86.32	39.598	30.387	1.17	0.816	-1.269	2.559	43.663	42.657	0	0	0	0	0	0
3906	379.673	379.129	57.582	1.189	-2.822	62.053	81.001	80.652	1.0	62.343	-13.0	-	-	-	-	40.399	-	-	-	-	2.437	-	-	-	-	-2.85	-	-	-	-	62.343	-	-	-	-	1.0	-	-	-	-	2.0	111.18	72.7	32.257	1.451	1.12	0.546	-0.252	73.542	37.638	0	0	0	0	0	0
3907	1397.084	1397.083	324.577	2.455	0.522	512.013	76.647	1196.137	1.0	588.591	11.0	-	-	-	-	288.398	-	-	-	-	0.512	-	-	-	-	-2.607	-	-	-	-	588.591	-	-	-	-	-1.0	-	-	-	-	2.0	186.742	43.762	34.881	2.709	2.692	3.009	-0.183	105.77	80.972	0	0	0	0	0	0
3908	1403.518	1403.512	38.989	2.626	-3.084	79.035	74.21	1077.894	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	85.81	22.509	17.151	0.357	1.116	0.218	-0.154	65.103	20.706	0	0	0	0	0	0
3909	1306.452	1303.604	16.406	2.813	3.065	50.888	78.627	1087.19	1.0	13.293	13.0	-	-	-	-	4.173	-	-	-	-	0.319	-	-	-	-	-0.961	-	-	-	-	13.293	-	-	-	-	-1.0	-	-	-	-	2.0	56.685	14.024	10.132	0.761	0.294	0.585	-1.092	21.187	35.498	0	0	0	0	0	0
3910	1401.227	1401.225	107.09	2.952	1.107	568.255	79.073	556.615	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	573.76	83.527	42.425	0.272	0.162	-2.41	-1.229	310.979	262.782	0	0	0	0	0	0
3911	1303.354	1300.789	12.998	2.671	1.39	28.673	79.402	1206.475	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	77.32	35.061	23.326	1.655	0.685	-1.396	1.942	37.853	39.467	0	0	0	0	0	0
3912	1140.26	1115.459	38.0	0.121	1.21	315.484	80.362	1008.037	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	352.912	62.789	53.327	2.925	2.053	-2.94	-0.446	292.611	60.302	0	0	0	0	0	0
3913	1404.127	1404.125	52.276	2.947	-0.477	270.16	80.138	863.924	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	274.103	43.184	17.413	0.299	0.138	2.978	1.792	147.217	126.886	0	0	0	0	0	0
3914	819.073	578.497	14.764	3.08	2.328	240.535	79.588	81.186	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	291.447	77.93	72.597	0.419	0.841	-1.924	1.034	193.006	98.441	0	0	0	0	0	0
