i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
82	1389.527	1389.455	25.57	2.831	-2.141	83.582	39.269	1114.654	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	87.262	23.518	6.48	0.317	0.682	1.252	-0.125	76.087	11.175	0	0	0	0	0	0
83	1384.96	1384.846	26.953	1.091	-2.291	30.376	28.224	1218.893	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.044	16.928	10.03	2.564	0.697	0.836	0.876	34.358	17.685	0	0	0	0	0	0
84	1401.285	1401.206	14.253	2.721	-2.46	34.883	12.423	238.261	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	37.171	8.096	6.203	0.277	1.069	0.611	0.774	29.922	7.249	0	0	0	0	0	0
85	1266.887	1259.365	21.847	0.878	-2.736	28.394	50.323	1205.211	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	68.17	13.771	9.488	0.579	2.904	0.694	-0.019	27.257	40.913	0	0	0	0	0	0
86	513.075	464.989	11.204	0.503	-2.356	23.243	12.726	307.126	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	33.248	7.098	4.114	1.068	2.974	0.814	0.735	8.363	24.885	0	0	0	0	0	0
87	1064.066	1060.043	18.67	3.084	2.779	322.662	93.464	927.765	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	401.92	58.623	47.984	0.17	1.953	0.464	-2.387	347.241	54.679	0	0	0	0	0	0
88	1397.982	1397.903	5.946	2.942	2.491	30.029	23.718	1321.555	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.917	11.831	11.802	0.999	0.496	0.661	-1.972	14.982	25.934	0	0	0	0	0	0
89	976.257	894.012	21.691	2.526	-2.496	37.58	30.852	860.915	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	49.258	17.501	15.065	1.055	0.628	1.406	-0.284	22.212	27.046	0	0	0	0	0	0
90	528.994	509.989	7.527	0.05	-0.708	149.977	90.56	22.844	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	162.905	21.901	14.64	2.989	2.014	2.65	-0.381	146.253	16.652	0	0	0	0	0	0
91	1388.219	1388.082	8.833	2.394	1.291	12.99	84.91	1300.555	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.932	32.754	28.936	0.762	2.28	-0.853	2.548	48.25	40.682	0	0	0	0	0	0
92	944.136	856.157	11.934	2.155	3.092	14.304	10.447	840.926	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	29.859	11.389	7.541	0.688	2.241	0.607	-1.224	19.483	10.377	0	0	0	0	0	0
93	1392.594	1392.494	29.578	0.123	-0.068	242.013	10.677	1380.013	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	256.581	26.341	6.887	3.035	0.889	-2.991	2.098	247.418	9.163	0	0	0	0	0	0
94	1343.728	1343.382	24.313	2.598	-3.028	47.02	10.016	1317.58	1.0	8.002	11.0	-	-	-	-	5.213	-	-	-	-	0.71	-	-	-	-	2.717	-	-	-	-	8.002	-	-	-	-	-1.0	-	-	-	-	2.0	87.134	35.388	16.458	1.771	0.334	-0.304	2.194	36.429	50.704	0	0	0	0	0	0
95	1050.301	1004.908	14.179	3.122	0.022	740.001	44.877	891.582	1.0	382.805	11.0	-	-	-	-	123.944	-	-	-	-	0.33	-	-	-	-	-2.406	-	-	-	-	382.805	-	-	-	-	-1.0	-	-	-	-	2.0	393.039	129.191	11.274	0.371	0.349	0.785	-2.683	359.035	34.004	0	0	0	0	0	0
96	1400.732	1400.661	19.6	0.284	-0.628	69.871	42.351	164.768	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	73.002	10.278	9.401	2.461	2.97	2.428	2.607	16.671	56.331	0	0	0	0	0	0
97	880.391	714.83	8.306	3.067	0.657	111.125	73.485	627.225	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	140.958	38.873	35.605	0.551	0.643	2.733	-0.614	76.362	64.597	0	0	0	0	0	0
98	1278.598	1273.037	11.998	2.067	-0.776	13.646	26.198	1200.712	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	191.525	20.534	10.702	2.916	0.111	2.78	0.107	94.101	97.423	0	0	0	0	0	0
99	1401.183	1401.099	20.965	0.457	-1.064	47.527	15.188	1317.854	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.514	15.817	10.225	2.899	0.447	2.568	1.263	69.654	24.86	0	0	0	0	0	0
100	1381.405	1381.103	2.84	3.114	-1.687	103.414	12.865	1274.995	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	110.089	12.622	12.483	0.3	0.197	0.046	2.961	44.202	65.887	0	0	0	0	0	0
101	1192.376	1186.451	4.327	2.996	2.924	29.901	12.057	1165.903	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	36.548	9.319	8.549	0.786	0.399	-1.374	1.286	13.68	22.868	0	0	0	0	0	0
102	1355.389	1354.567	12.944	1.602	-2.624	12.95	83.284	1212.01	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.901	17.903	11.884	2.118	0.809	1.242	-1.092	22.887	17.015	0	0	0	0	0	0
103	1397.388	1397.314	43.034	0.991	-1.58	51.447	91.062	90.791	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	466.73	41.871	38.176	2.97	0.177	2.494	0.484	246.915	219.815	0	0	0	0	0	0
104	900.511	809.862	7.683	1.012	1.188	9.064	12.72	755.208	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	37.381	11.71	8.432	0.751	2.689	-1.151	2.705	17.835	19.546	0	0	0	0	0	0
105	1373.082	1372.742	14.988	0.152	-0.897	98.838	21.529	1253.3	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.637	15.579	12.383	2.852	2.875	3.078	1.047	56.534	49.103	0	0	0	0	0	0
106	735.108	300.776	3.956	3.003	-1.699	28.557	36.601	188.571	1.0	33.047	-11.0	-	-	-	-	15.356	-	-	-	-	2.658	-	-	-	-	-0.101	-	-	-	-	33.047	-	-	-	-	1.0	-	-	-	-	2.0	92.061	17.821	7.387	0.244	2.658	-3.07	1.152	75.074	16.987	0	0	0	0	0	0
107	1047.529	1041.592	8.426	2.894	-0.523	34.405	13.664	995.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.472	8.1	6.225	0.196	2.444	-2.894	1.482	41.833	10.638	0	0	0	0	0	0
108	1401.997	1401.917	18.082	0.609	2.576	31.607	26.758	1366.259	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	47.447	12.896	9.448	1.225	2.842	-1.089	0.184	14.546	32.901	0	0	0	0	0	0
109	1407.235	1407.165	19.609	2.676	-1.065	43.654	29.896	1350.313	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	51.302	21.877	7.569	0.78	0.421	1.726	-2.511	31.577	19.725	0	0	0	0	0	0
110	1030.589	964.233	21.674	0.069	2.717	313.839	90.645	160.219	1.0	27.04	-11.0	-	-	-	-	25.631	-	-	-	-	1.247	-	-	-	-	-1.287	-	-	-	-	27.04	-	-	-	-	1.0	-	-	-	-	2.0	343.909	55.586	35.687	2.866	2.864	1.065	-1.987	209.869	134.039	0	0	0	0	0	0
111	1384.414	1384.31	29.983	0.052	-0.064	575.219	14.493	1368.884	1.0	452.034	-11.0	-	-	-	-	146.05	-	-	-	-	2.813	-	-	-	-	0.035	-	-	-	-	452.034	-	-	-	-	1.0	-	-	-	-	2.0	652.294	158.062	128.198	2.487	2.807	-3.125	0.035	260.791	391.503	0	0	0	0	0	0
112	1403.591	1403.518	11.869	2.606	0.998	23.262	27.996	1153.823	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	92.408	18.149	9.034	0.332	2.872	-2.59	-0.051	57.065	35.343	0	0	0	0	0	0
113	1063.363	1008.007	26.104	0.479	0.11	56.685	31.917	847.903	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	146.193	14.448	12.518	0.305	3.012	-2.796	2.978	49.045	97.149	0	0	0	0	0	0
114	1372.741	1372.317	2.014	0.029	-2.34	68.344	19.165	1259.09	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	72.123	8.229	7.093	2.811	2.983	-0.065	2.859	26.144	45.98	0	0	0	0	0	0
115	1405.332	1405.261	3.7	3.133	2.919	454.319	90.527	65.328	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	459.95	31.467	30.135	0.139	0.131	0.925	-2.104	227.251	232.699	0	0	0	0	0	0
116	1109.358	1083.71	14.703	2.884	-1.574	57.709	19.6	930.811	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	64.34	11.913	10.1	0.279	0.618	2.319	0.633	45.163	19.177	0	0	0	0	0	0
117	1223.295	1221.645	51.277	3.015	2.389	407.549	207.987	926.514	1.0	367.217	11.0	-	-	-	-	56.731	-	-	-	-	0.155	-	-	-	-	-0.639	-	-	-	-	367.217	-	-	-	-	-1.0	-	-	-	-	2.0	79.355	23.754	21.281	0.439	1.972	2.195	-1.295	55.952	23.403	0	0	0	0	0	0
118	1275.705	1272.083	3.271	2.918	1.699	14.772	12.977	1255.829	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	25.362	8.754	8.114	1.307	0.593	-2.629	0.129	10.077	15.285	0	0	0	0	0	0
119	1317.198	1316.021	29.017	2.789	-0.114	84.033	116.7	1043.669	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	119.507	39.297	13.207	1.505	0.171	2.782	-0.925	39.839	79.667	0	0	0	0	0	0
120	1399.449	1399.366	9.676	2.373	2.522	13.92	14.21	969.968	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	16.478	5.81	5.128	1.043	0.659	-1.073	-0.101	7.405	9.073	0	0	0	0	0	0
121	1392.764	1392.669	23.901	1.294	-2.645	24.847	25.381	1352.556	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	41.291	15.283	10.227	2.44	0.736	0.208	0.937	24.948	16.343	0	0	0	0	0	0
122	1328.75	1328.673	13.903	0.238	-2.423	58.973	13.504	1125.324	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	65.228	13.583	7.564	2.564	2.937	1.276	-0.533	27.479	37.749	0	0	0	0	0	0
123	1374.141	1373.83	37.427	0.073	-1.13	514.158	10.21	845.977	1.0	265.253	-11.0	-	-	-	-	74.219	-	-	-	-	2.858	-	-	-	-	2.635	-	-	-	-	265.253	-	-	-	-	1.0	-	-	-	-	2.0	337.198	47.828	8.381	2.981	0.224	-0.216	1.303	298.851	38.347	0	0	0	0	0	0
124	1219.339	1206.595	17.521	2.65	-2.364	37.116	13.856	1176.835	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	44.951	13.932	10.859	0.852	0.486	1.446	-0.142	20.107	24.844	0	0	0	0	0	0
125	835.002	611.204	18.655	0.049	1.37	380.117	10.182	487.166	2.0	530.268	-11.0	11.0	-	-	-	59.342	50.017	-	-	-	3.007	0.599	-	-	-	1.109	-2.017	-	-	-	441.55	88.719	-	-	-	1.0	-1.0	-	-	-	2.0	134.727	39.092	11.19	0.607	2.967	-2.016	0.808	69.024	65.704	0	0	0	0	0	0
126	1359.628	1359.017	15.624	0.691	-0.163	24.53	85.985	1265.298	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	74.119	31.505	21.043	1.264	2.512	-2.672	0.924	34.913	39.206	0	0	0	0	0	0
127	1271.804	1266.897	29.328	0.064	-1.16	461.744	86.682	562.128	1.0	117.648	11.0	-	-	-	-	43.545	-	-	-	-	0.379	-	-	-	-	-0.87	-	-	-	-	117.648	-	-	-	-	-1.0	-	-	-	-	2.0	843.45	90.91	45.857	3.012	0.342	1.632	-2.417	705.796	137.655	0	0	0	0	0	0
128	1192.277	1191.101	63.921	3.022	2.046	533.838	41.573	82.831	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	822.746	84.896	21.153	0.126	2.994	-1.133	1.895	678.472	144.274	0	0	0	0	0	0
129	1225.324	1213.403	20.541	0.226	0.145	91.668	90.56	372.568	1.0	71.764	-11.0	-	-	-	-	37.415	-	-	-	-	2.593	-	-	-	-	-2.723	-	-	-	-	71.764	-	-	-	-	1.0	-	-	-	-	2.0	38.226	10.669	8.725	2.732	1.952	1.0	0.382	28.286	9.94	0	0	0	0	0	0
130	1381.94	1381.886	19.285	1.568	-1.935	19.286	15.952	164.197	1.0	11.509	-11.0	-	-	-	-	8.198	-	-	-	-	2.349	-	-	-	-	2.83	-	-	-	-	11.509	-	-	-	-	1.0	-	-	-	-	2.0	30.996	15.497	5.893	0.844	2.345	0.773	0.919	21.993	9.002	0	0	0	0	0	0
131	1035.632	1031.873	9.015	0.433	1.315	21.487	25.474	1005.246	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	43.238	12.445	5.632	2.725	0.581	-2.252	0.169	32.526	10.712	0	0	0	0	0	0
132	1276.352	1274.873	36.273	1.166	-2.793	39.469	41.185	1225.744	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.465	24.355	12.155	0.806	2.839	0.268	0.51	37.511	41.954	0	0	0	0	0	0
133	981.233	955.935	4.049	0.006	-2.54	699.691	11.859	937.914	1.0	573.772	-11.0	-	-	-	-	134.102	-	-	-	-	2.906	-	-	-	-	-0.634	-	-	-	-	573.772	-	-	-	-	1.0	-	-	-	-	2.0	218.589	142.226	9.41	2.167	2.937	2.482	-0.613	172.001	46.588	0	0	0	0	0	0
134	1400.585	1400.503	34.628	0.454	-2.458	78.926	10.63	1295.134	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.843	25.649	9.063	2.84	0.67	0.725	0.565	86.967	15.875	0	0	0	0	0	0
135	1320.358	1318.31	15.275	0.188	-1.699	81.579	23.553	737.01	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	85.453	17.127	5.743	2.916	2.339	1.104	-3.116	76.662	8.792	0	0	0	0	0	0
136	1211.646	1195.994	12.496	3.09	-0.615	244.13	90.114	582.071	1.0	118.871	11.0	-	-	-	-	39.797	-	-	-	-	0.341	-	-	-	-	-0.864	-	-	-	-	118.871	-	-	-	-	-1.0	-	-	-	-	2.0	613.855	90.682	71.532	2.758	0.198	-3.039	0.714	243.754	370.101	0	0	0	0	0	0
137	1355.018	1354.866	5.816	0.194	2.665	30.153	26.668	1171.56	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	36.718	9.933	7.786	2.731	2.286	-1.376	1.141	25.233	11.484	0	0	0	0	0	0
138	926.081	798.895	20.978	2.43	2.847	32.122	18.471	751.443	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	62.069	22.317	8.492	1.974	0.246	-0.684	1.237	26.011	36.058	0	0	0	0	0	0
139	869.44	808.881	6.438	0.127	-1.061	50.864	32.081	745.824	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	64.111	14.374	9.309	1.811	2.946	1.569	-1.918	15.666	48.445	0	0	0	0	0	0
140	1067.153	1013.286	7.032	1.129	-0.135	7.778	26.239	868.541	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.178	11.776	8.229	2.555	0.519	-2.52	1.249	21.702	17.476	0	0	0	0	0	0
141	1396.89	1396.814	6.994	0.109	1.526	64.59	46.44	1255.96	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	68.131	10.824	3.933	2.922	2.898	-1.513	1.813	51.417	16.714	0	0	0	0	0	0
142	995.47	913.085	30.949	0.963	-1.978	37.695	154.683	34.186	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.76	17.001	15.021	2.067	2.258	1.407	0.887	20.164	20.595	0	0	0	0	0	0
143	1357.742	1357.584	5.133	0.959	-1.183	6.271	20.928	1117.866	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.744	10.459	7.444	2.621	0.47	2.684	0.018	22.561	17.182	0	0	0	0	0	0
144	896.928	757.142	15.089	0.626	0.438	25.747	33.028	448.199	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	57.393	7.676	7.657	0.438	2.939	-2.525	-2.883	19.149	38.244	0	0	0	0	0	0
145	558.292	436.955	14.231	1.647	2.927	14.272	24.572	408.734	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	45.2	15.897	15.777	2.256	0.842	0.882	-1.327	22.537	22.663	0	0	0	0	0	0
146	1377.015	1376.603	34.632	0.132	-1.265	262.924	45.266	1228.741	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	268.284	32.421	22.181	2.897	2.974	2.548	0.736	134.933	133.35	0	0	0	0	0	0
147	1071.197	1070.635	34.993	3.007	0.137	261.706	90.49	48.419	1.0	57.328	13.0	-	-	-	-	9.496	-	-	-	-	0.166	-	-	-	-	-1.206	-	-	-	-	57.328	-	-	-	-	-1.0	-	-	-	-	2.0	743.995	65.475	59.486	2.898	0.127	-2.136	1.621	272.921	471.075	0	0	0	0	0	0
148	1128.914	1113.156	48.756	0.442	-2.035	113.867	47.731	766.332	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	137.241	58.535	12.659	2.195	2.936	0.956	-2.802	73.731	63.51	0	0	0	0	0	0
149	1398.374	1398.282	15.401	2.726	-1.208	38.113	13.771	1367.238	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	45.169	14.137	7.157	0.415	1.204	2.415	0.776	37.296	7.873	0	0	0	0	0	0
150	1162.14	1139.877	41.435	1.235	-2.895	43.878	448.537	642.028	1.0	5.596	-11.0	-	-	-	-	5.352	-	-	-	-	1.866	-	-	-	-	-2.968	-	-	-	-	5.596	-	-	-	-	1.0	-	-	-	-	2.0	186.186	110.445	69.079	1.481	1.911	0.201	-2.968	111.571	74.616	0	0	0	0	0	0
151	1381.864	1381.739	50.246	0.09	1.553	560.326	91.865	823.404	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	566.21	52.29	38.613	2.962	2.999	-0.817	-2.823	293.391	272.819	0	0	0	0	0	0
152	1404.25	1404.18	16.839	2.797	-0.873	49.893	91.047	190.894	1.0	15.28	11.0	-	-	-	-	10.957	-	-	-	-	0.8	-	-	-	-	3.016	-	-	-	-	15.28	-	-	-	-	-1.0	-	-	-	-	2.0	44.574	12.023	7.709	0.653	0.358	0.901	2.865	21.264	23.31	0	0	0	0	0	0
153	911.117	911.032	5.793	3.041	-1.517	57.682	14.591	702.089	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.088	10.008	6.946	0.598	0.161	0.883	-2.858	19.079	44.009	0	0	0	0	0	0
154	1401.946	1401.865	27.289	1.4	0.123	27.691	37.33	1137.482	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	82.774	18.437	15.025	0.518	2.756	-2.47	2.571	38.806	43.968	0	0	0	0	0	0
155	990.48	959.32	18.473	0.383	-2.869	49.482	46.708	905.267	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.938	16.946	7.026	2.721	2.42	-0.117	1.434	42.955	11.983	0	0	0	0	0	0
156	1387.881	1387.749	12.89	2.781	-1.558	36.582	15.449	1362.296	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	45.389	14.101	10.157	0.701	0.525	0.817	2.881	23.356	22.033	0	0	0	0	0	0
157	1250.64	1241.624	8.338	2.985	1.11	53.438	29.479	976.063	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	55.242	6.531	5.65	0.171	0.363	-1.289	-2.929	38.552	16.69	0	0	0	0	0	0
158	1305.752	1304.383	17.058	2.534	-1.62	29.885	50.928	1138.139	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.153	8.59	8.473	2.58	0.218	1.496	1.547	17.469	40.684	0	0	0	0	0	0
159	1392.839	1392.726	51.83	0.332	-2.868	158.933	91.336	600.012	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	163.138	50.518	5.756	2.752	2.933	0.383	-1.013	134.775	28.363	0	0	0	0	0	0
160	1395.565	1395.495	20.693	2.691	0.548	47.481	22.334	1295.337	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.875	27.065	12.363	0.381	2.679	-2.142	1.818	75.628	30.248	0	0	0	0	0	0
161	1112.495	1090.575	14.539	2.843	-0.998	49.372	19.668	984.059	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.963	17.675	6.235	0.522	0.362	2.481	0.223	36.588	18.376	0	0	0	0	0	0
162	1396.426	1396.354	96.917	2.026	3.084	107.893	23.84	1243.189	1.0	613.586	-11.0	-	-	-	-	115.163	-	-	-	-	2.953	-	-	-	-	3.105	-	-	-	-	613.586	-	-	-	-	1.0	-	-	-	-	2.0	230.108	112.905	18.055	0.788	2.871	0.023	-2.674	160.61	69.497	0	0	0	0	0	0
163	1273.635	1267.362	21.925	2.176	-0.703	26.669	69.807	185.045	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.171	15.941	9.971	0.455	2.621	2.009	-3.115	36.68	21.491	0	0	0	0	0	0
164	1384.076	1383.992	12.502	2.885	0.871	49.3	371.926	1003.98	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	278.108	139.19	131.394	1.469	1.321	-3.133	-0.063	141.92	136.188	0	0	0	0	0	0
165	1071.667	1022.141	145.757	0.823	-3.047	198.748	94.248	505.732	2.0	573.089	-11.0	11.0	-	-	-	241.311	35.036	-	-	-	2.227	0.131	-	-	-	0.213	-0.265	-	-	-	304.626	268.463	-	-	-	1.0	-1.0	-	-	-	2.0	256.748	104.529	36.031	2.614	2.296	-2.803	3.015	207.717	49.03	0	0	0	0	0	0
166	1163.496	1140.281	20.479	0.081	3.012	254.004	93.986	934.873	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	268.391	32.295	24.59	2.646	3.015	-0.995	1.46	71.075	197.316	0	0	0	0	0	0
