i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
77	543.726	419.058	30.937	3.017	1.505	248.41	75.435	98.939	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	284.586	74.492	47.9	0.391	0.631	-2.055	0.822	199.852	84.734	0	0	0	0	0	0
78	1397.029	1396.939	32.105	0.319	2.965	102.229	204.953	48.786	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	160.974	55.243	36.148	1.607	2.778	-0.848	1.707	56.142	104.831	0	0	0	0	0	0
79	1400.213	1400.123	347.845	0.879	0.905	451.779	53.147	263.35	2.0	476.197	-11.0	11.0	-	-	-	327.504	2.663	-	-	-	2.371	2.688	-	-	-	-2.36	-2.989	-	-	-	470.125	6.073	-	-	-	1.0	-1.0	-	-	-	2.0	177.441	61.647	54.738	2.11	0.567	-2.205	0.121	73.304	104.137	0	0	0	0	0	0
80	1388.477	1388.394	50.129	0.191	2.318	264.077	327.055	430.38	1.0	328.017	-11.0	-	-	-	-	49.282	-	-	-	-	2.991	-	-	-	-	-0.374	-	-	-	-	328.017	-	-	-	-	1.0	-	-	-	-	2.0	323.68	155.076	140.633	1.117	1.646	-1.327	1.929	176.726	146.953	0	0	0	0	0	0
81	1394.662	1394.593	146.444	2.616	-0.998	291.66	96.616	154.538	1.0	62.132	13.0	-	-	-	-	44.848	-	-	-	-	2.335	-	-	-	-	-1.422	-	-	-	-	62.132	-	-	-	-	-1.0	-	-	-	-	2.0	300.198	106.019	47.624	0.609	0.443	1.942	2.608	188.879	111.319	0	0	0	0	0	0
82	916.672	785.031	206.633	2.345	0.521	288.988	140.969	106.773	2.0	323.484	-13.0	11.0	-	-	-	295.844	7.768	-	-	-	1.216	1.317	-	-	-	-2.763	-1.49	-	-	-	315.458	8.026	-	-	-	1.0	-1.0	-	-	-	2.0	176.701	96.535	41.217	0.841	1.421	0.499	-1.302	133.583	43.119	0	0	0	0	0	0
83	918.758	888.636	47.029	2.708	-0.988	111.844	329.406	73.666	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	218.439	62.442	53.429	2.035	0.383	3.137	0.818	71.977	146.462	0	0	0	0	0	0
84	1360.667	1360.404	33.568	2.958	2.679	183.994	141.421	187.316	1.0	447.77	13.0	-	-	-	-	107.333	-	-	-	-	0.242	-	-	-	-	-2.632	-	-	-	-	447.77	-	-	-	-	-1.0	-	-	-	-	2.0	309.199	94.927	34.574	2.176	2.96	0.256	0.395	117.429	191.77	0	0	0	0	0	0
85	1324.706	1322.757	189.607	0.697	-1.803	295.519	250.381	131.026	1.0	16.673	13.0	-	-	-	-	16.34	-	-	-	-	1.371	-	-	-	-	-2.239	-	-	-	-	16.673	-	-	-	-	-1.0	-	-	-	-	2.0	352.659	177.104	65.309	2.075	2.683	0.992	2.292	202.945	149.714	0	0	0	0	0	0
86	1013.06	934.003	213.502	0.948	1.381	262.926	123.392	151.273	1.0	64.527	-13.0	-	-	-	-	38.469	-	-	-	-	2.503	-	-	-	-	-1.263	-	-	-	-	64.527	-	-	-	-	1.0	-	-	-	-	2.0	399.721	278.383	98.203	1.953	1.467	-1.905	1.159	300.601	99.12	0	0	0	0	0	0
87	1044.316	983.597	163.93	1.366	0.117	167.426	275.089	141.8	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	459.7	274.662	166.025	1.548	1.808	2.667	-1.058	280.403	179.297	0	0	0	0	0	0
88	1132.676	1100.23	286.849	0.682	-1.889	454.879	293.94	120.959	1.0	149.3	-13.0	-	-	-	-	119.969	-	-	-	-	0.933	-	-	-	-	-1.947	-	-	-	-	149.3	-	-	-	-	1.0	-	-	-	-	2.0	481.796	248.36	61.175	2.441	2.334	1.074	2.057	390.996	90.8	0	0	0	0	0	0
89	1380.673	1380.525	211.253	1.081	-1.379	239.453	380.694	74.916	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	315.258	248.151	38.451	1.923	2.08	1.715	-1.689	266.643	48.615	0	0	0	0	0	0
90	1065.906	1012.737	44.852	2.973	-2.413	267.537	57.72	144.646	1.0	275.141	-13.0	-	-	-	-	259.11	-	-	-	-	1.914	-	-	-	-	2.093	-	-	-	-	275.141	-	-	-	-	1.0	-	-	-	-	2.0	489.067	244.595	68.991	0.739	0.665	-1.15	0.427	374.934	114.133	0	0	0	0	0	0
91	1382.478	1382.257	126.955	1.935	3.096	135.872	601.329	389.386	3.0	59.871	13.0	13.0	-11.0	-	-	23.388	21.197	6.137	-	-	1.74	0.788	1.378	-	-	2.57	-0.8	-0.136	-	-	23.727	29.889	6.255	-	-	-1.0	-1.0	1.0	-	-	2.0	481.937	286.19	167.985	1.375	1.722	-0.366	2.509	307.044	174.893	0	0	0	0	0	0
92	1240.402	1236.568	273.32	1.188	2.157	294.643	465.216	200.254	1.0	5.225	11.0	-	-	-	-	4.841	-	-	-	-	1.956	-	-	-	-	-0.966	-	-	-	-	5.225	-	-	-	-	-1.0	-	-	-	-	2.0	448.079	317.463	104.169	1.907	1.503	-0.684	-2.999	341.935	106.144	0	0	0	0	0	0
93	666.872	654.178	28.378	0.204	2.819	139.883	70.396	221.609	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	496.629	160.474	155.499	0.991	2.571	0.984	-1.98	196.392	300.237	0	0	0	0	0	0
94	1156.615	1137.874	193.509	2.018	-2.338	214.592	256.623	126.482	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	436.404	249.186	60.022	0.926	2.576	0.906	-1.901	320.751	115.653	0	0	0	0	0	0
95	1084.887	1054.642	123.37	2.798	1.213	366.023	66.773	312.359	1.0	69.403	13.0	-	-	-	-	69.334	-	-	-	-	1.526	-	-	-	-	2.274	-	-	-	-	69.403	-	-	-	-	-1.0	-	-	-	-	2.0	510.237	269.278	100.88	0.861	0.741	-1.548	1.615	359.961	150.276	0	0	0	0	0	0
96	1229.467	1229.024	57.826	1.387	2.257	58.815	114.361	415.232	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	622.738	272.813	252.411	2.064	1.076	0.224	-2.711	321.517	301.221	0	0	0	0	0	0
97	914.759	779.238	30.737	3.029	0.395	274.717	262.884	74.289	2.0	242.104	-11.0	-11.0	-	-	-	158.159	5.091	-	-	-	0.732	1.177	-	-	-	1.0	-2.546	-	-	-	236.589	5.514	-	-	-	1.0	1.0	-	-	-	2.0	236.025	134.952	71.734	1.208	1.033	-2.548	-1.618	150.491	85.534	0	0	0	0	0	0
98	1031.179	962.753	60.353	0.204	3.098	297.654	127.97	398.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	593.451	136.11	98.165	2.821	0.69	0.66	-2.073	437.344	156.107	0	0	0	0	0	0
99	1256.717	1248.88	108.112	0.78	1.564	153.711	433.135	127.743	1.0	43.406	-11.0	-	-	-	-	31.689	-	-	-	-	0.818	-	-	-	-	1.947	-	-	-	-	43.406	-	-	-	-	1.0	-	-	-	-	2.0	541.661	265.928	133.499	2.286	0.974	-1.709	1.202	376.46	165.201	0	0	0	0	0	0
100	1367.983	1367.54	110.882	1.332	0.344	114.124	239.116	141.346	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	759.691	342.044	235.12	2.172	0.847	-2.577	0.668	437.564	322.127	0	0	0	0	0	0
101	1357.347	1357.102	70.738	0.754	0.806	103.343	144.702	67.309	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	608.625	277.113	206.398	2.204	1.016	-2.357	0.777	358.316	250.309	0	0	0	0	0	0
102	1300.478	1296.74	83.167	2.914	-2.717	368.437	765.112	79.173	1.0	153.432	-13.0	-	-	-	-	24.921	-	-	-	-	0.163	-	-	-	-	-0.586	-	-	-	-	153.432	-	-	-	-	1.0	-	-	-	-	2.0	375.128	89.699	35.419	0.312	2.678	0.329	2.574	294.459	80.669	0	0	0	0	0	0
103	759.284	461.76	28.32	3.058	2.086	340.694	49.084	231.39	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	427.604	115.316	112.152	0.878	0.431	0.28	-2.613	150.819	276.785	0	0	0	0	0	0
104	1334.574	1332.908	34.713	2.58	2.313	65.205	372.71	134.212	1.0	108.615	-11.0	-	-	-	-	105.547	-	-	-	-	1.333	-	-	-	-	-2.218	-	-	-	-	108.615	-	-	-	-	1.0	-	-	-	-	2.0	642.581	307.111	230.594	1.993	0.944	1.239	-1.622	354.197	288.384	0	0	0	0	0	0
105	1067.135	1015.671	70.404	2.337	-0.65	97.754	103.622	218.51	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	218.921	83.197	83.018	0.719	1.887	-2.661	1.355	130.613	88.308	0	0	0	0	0	0
106	912.667	829.133	81.248	2.949	-1.383	424.151	64.138	110.276	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	456.811	83.999	60.467	0.23	0.813	2.507	0.52	372.437	84.374	0	0	0	0	0	0
107	1399.257	1399.171	166.004	2.023	-1.322	184.565	133.301	905.883	1.0	135.35	-13.0	-	-	-	-	88.716	-	-	-	-	2.427	-	-	-	-	2.763	-	-	-	-	135.35	-	-	-	-	1.0	-	-	-	-	2.0	610.544	307.433	208.015	0.917	1.818	1.834	-0.946	392.073	218.471	0	0	0	0	0	0
108	1397.413	1397.339	59.236	3.044	-0.684	607.364	52.951	323.257	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	677.423	113.755	67.786	0.188	1.472	1.962	-1.609	608.808	68.615	0	0	0	0	0	0
109	1399.794	1399.722	81.59	1.243	3.023	86.188	418.614	137.745	1.0	98.797	-11.0	-	-	-	-	48.161	-	-	-	-	2.632	-	-	-	-	-2.046	-	-	-	-	98.797	-	-	-	-	1.0	-	-	-	-	2.0	520.989	255.491	194.979	1.073	1.961	1.101	-1.636	304.93	216.059	0	0	0	0	0	0
110	1389.639	1389.516	367.279	1.12	-1.012	408.032	795.248	56.364	1.0	138.833	-11.0	-	-	-	-	128.116	-	-	-	-	1.966	-	-	-	-	1.898	-	-	-	-	138.833	-	-	-	-	1.0	-	-	-	-	2.0	840.432	382.18	259.154	2.227	0.876	2.046	-1.35	491.734	348.698	0	0	0	0	0	0
111	1256.758	1250.536	178.304	0.794	-0.475	249.967	166.613	143.335	2.0	129.483	-11.0	-11.0	-	-	-	92.024	9.257	-	-	-	2.263	1.957	-	-	-	2.715	2.505	-	-	-	119.489	9.995	-	-	-	1.0	1.0	-	-	-	2.0	434.607	239.469	156.01	2.015	1.466	2.474	-0.743	277.013	157.594	0	0	0	0	0	0
112	1400.625	1400.555	94.49	0.567	1.063	176.012	160.339	125.528	1.0	158.021	-11.0	-	-	-	-	65.009	-	-	-	-	0.424	-	-	-	-	-0.791	-	-	-	-	158.021	-	-	-	-	1.0	-	-	-	-	2.0	322.841	66.348	39.896	2.582	2.933	-3.056	-2.282	128.305	194.536	0	0	0	0	0	0
113	1405.874	1405.803	24.659	0.278	0.31	89.869	185.748	689.069	1.0	271.743	13.0	-	-	-	-	67.572	-	-	-	-	0.251	-	-	-	-	1.672	-	-	-	-	271.743	-	-	-	-	-1.0	-	-	-	-	2.0	718.754	110.408	65.667	2.932	0.371	-1.168	2.721	536.517	182.237	0	0	0	0	0	0
114	1315.961	1315.513	41.523	2.619	-1.819	83.263	145.045	121.718	1.0	512.266	-13.0	-	-	-	-	307.367	-	-	-	-	0.644	-	-	-	-	0.605	-	-	-	-	512.266	-	-	-	-	1.0	-	-	-	-	2.0	495.409	266.689	31.121	2.149	2.954	-2.741	-1.484	326.54	168.869	0	0	0	0	0	0
115	959.18	875.427	135.613	0.498	2.37	283.955	113.078	90.924	2.0	454.886	-13.0	11.0	-	-	-	350.669	5.04	-	-	-	2.248	1.69	-	-	-	-0.861	1.915	-	-	-	449.807	5.078	-	-	-	1.0	-1.0	-	-	-	2.0	253.243	116.367	96.034	1.009	1.97	2.33	2.111	146.925	106.317	0	0	0	0	0	0
116	1401.762	1401.684	63.232	0.424	0.782	153.752	129.569	204.615	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	736.417	143.234	118.511	0.493	2.858	-1.405	2.187	310.988	425.429	0	0	0	0	0	0
117	1337.601	1336.289	99.503	2.701	-3.079	233.182	474.768	149.882	1.0	240.105	-13.0	-	-	-	-	58.185	-	-	-	-	0.245	-	-	-	-	-0.127	-	-	-	-	240.105	-	-	-	-	1.0	-	-	-	-	2.0	745.652	186.334	143.835	0.537	2.736	0.105	-3.101	366.046	379.606	0	0	0	0	0	0
118	1402.435	1402.359	30.232	0.905	-2.026	38.432	162.767	59.533	1.0	601.362	11.0	-	-	-	-	127.156	-	-	-	-	0.213	-	-	-	-	2.037	-	-	-	-	601.362	-	-	-	-	-1.0	-	-	-	-	2.0	161.802	88.29	62.742	1.475	2.045	1.581	-1.343	89.418	72.383	0	0	0	0	0	0
119	1293.315	1288.207	3.532	3.068	-2.905	48.103	131.442	624.122	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	897.826	432.16	430.553	1.58	1.45	1.331	-1.803	437.817	460.009	0	0	0	0	0	0
120	1241.135	1232.24	16.122	0.52	1.168	32.457	252.966	98.594	2.0	548.992	-13.0	-11.0	-	-	-	195.1	124.135	-	-	-	0.488	1.21	-	-	-	1.879	-1.998	-	-	-	416.328	132.664	-	-	-	1.0	1.0	-	-	-	2.0	483.138	110.162	56.817	2.754	2.829	-1.083	0.244	295.689	187.449	0	0	0	0	0	0
121	1149.647	1122.542	93.729	1.171	0.988	101.772	80.574	145.781	1.0	166.528	11.0	-	-	-	-	94.04	-	-	-	-	0.6	-	-	-	-	-1.68	-	-	-	-	166.528	-	-	-	-	-1.0	-	-	-	-	2.0	708.592	184.228	102.48	2.756	0.521	1.64	-1.784	498.942	209.65	0	0	0	0	0	0
122	1387.649	1387.448	194.605	0.763	0.746	281.518	252.579	80.95	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	529.533	332.296	143.54	1.921	2.091	-2.555	0.369	361.252	168.281	0	0	0	0	0	0
123	1281.317	1276.246	245.611	0.928	-1.739	306.759	379.045	366.807	1.0	90.122	-13.0	-	-	-	-	68.711	-	-	-	-	0.867	-	-	-	-	-3.075	-	-	-	-	90.122	-	-	-	-	1.0	-	-	-	-	2.0	735.647	142.063	122.589	2.824	0.459	1.05	1.815	455.489	280.158	0	0	0	0	0	0
124	1224.102	1212.137	28.654	2.986	-1.203	184.661	89.244	361.331	1.0	180.053	11.0	-	-	-	-	137.009	-	-	-	-	0.865	-	-	-	-	0.406	-	-	-	-	180.053	-	-	-	-	-1.0	-	-	-	-	2.0	371.665	225.736	85.021	1.686	0.758	-2.984	0.085	245.844	125.821	0	0	0	0	0	0
125	1342.642	1341.5	206.342	2.361	-1.098	293.191	325.112	126.297	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	572.525	338.875	143.675	0.973	1.724	2.254	-0.583	411.907	160.618	0	0	0	0	0	0
126	671.01	508.086	10.872	3.11	2.143	345.402	218.53	58.956	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	391.917	88.824	86.704	0.383	0.607	0.316	-2.704	239.683	152.235	0	0	0	0	0	0
127	729.644	423.881	56.617	3.011	-0.987	433.405	135.033	43.16	1.0	112.242	11.0	-	-	-	-	59.563	-	-	-	-	0.559	-	-	-	-	1.951	-	-	-	-	112.242	-	-	-	-	-1.0	-	-	-	-	2.0	377.365	68.135	62.273	0.968	0.216	3.015	-0.306	83.445	293.92	0	0	0	0	0	0
128	1336.04	1334.622	69.519	0.994	-1.066	82.94	116.752	515.432	1.0	211.717	13.0	-	-	-	-	211.532	-	-	-	-	1.613	-	-	-	-	1.056	-	-	-	-	211.717	-	-	-	-	-1.0	-	-	-	-	2.0	593.875	371.143	203.251	1.673	1.562	-2.1	1.324	389.043	204.832	0	0	0	0	0	0
129	961.12	873.485	91.778	2.864	-2.863	335.063	103.806	518.083	2.0	99.325	13.0	-11.0	-	-	-	44.96	24.897	-	-	-	1.951	0.511	-	-	-	-1.664	0.833	-	-	-	48.42	50.904	-	-	-	-1.0	1.0	-	-	-	2.0	506.422	180.912	160.876	0.604	2.063	0.868	-2.141	323.33	183.091	0	0	0	0	0	0
130	1178.345	1156.915	193.704	0.444	2.747	451.18	231.317	92.752	1.0	58.972	-11.0	-	-	-	-	23.497	-	-	-	-	0.41	-	-	-	-	-2.239	-	-	-	-	58.972	-	-	-	-	1.0	-	-	-	-	2.0	534.371	128.61	92.311	2.54	2.827	0.077	-0.749	233.32	301.051	0	0	0	0	0	0
131	1377.271	1377.038	88.674	0.625	-1.248	151.48	132.174	403.0	1.0	92.658	13.0	-	-	-	-	77.59	-	-	-	-	2.149	-	-	-	-	1.691	-	-	-	-	92.658	-	-	-	-	-1.0	-	-	-	-	2.0	392.418	90.918	87.143	2.722	0.585	1.51	-1.854	228.085	164.333	0	0	0	0	0	0
132	1007.791	931.908	102.019	2.383	2.685	148.372	143.388	36.937	1.0	42.254	13.0	-	-	-	-	41.332	-	-	-	-	1.78	-	-	-	-	1.98	-	-	-	-	42.254	-	-	-	-	-1.0	-	-	-	-	2.0	316.699	153.34	126.703	1.006	1.42	-1.553	0.589	183.745	132.954	0	0	0	0	0	0
133	981.762	896.956	123.109	0.403	-2.271	313.624	243.597	123.885	1.0	170.95	-13.0	-	-	-	-	169.55	-	-	-	-	1.699	-	-	-	-	-2.346	-	-	-	-	170.95	-	-	-	-	1.0	-	-	-	-	2.0	562.577	261.868	171.018	2.302	1.874	0.306	3.052	382.401	180.176	0	0	0	0	0	0
134	1355.258	1355.189	22.229	0.09	3.14	246.029	209.195	130.258	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	296.399	78.617	60.83	2.765	2.221	-0.554	2.394	218.926	77.473	0	0	0	0	0	0
135	1311.92	1308.738	279.706	2.372	3.068	402.167	145.365	295.197	2.0	45.481	11.0	-11.0	-	-	-	35.809	4.727	-	-	-	1.996	0.871	-	-	-	3.137	0.067	-	-	-	39.302	6.179	-	-	-	-1.0	1.0	-	-	-	2.0	461.621	270.372	67.794	0.853	0.776	0.106	-0.816	364.092	97.529	0	0	0	0	0	0
136	1406.099	1406.029	48.317	0.868	3.097	63.336	110.23	385.109	1.0	35.329	11.0	-	-	-	-	27.396	-	-	-	-	0.887	-	-	-	-	-1.556	-	-	-	-	35.329	-	-	-	-	-1.0	-	-	-	-	2.0	968.597	295.219	278.085	2.504	0.66	-1.175	1.808	497.941	470.656	0	0	0	0	0	0
137	1122.404	1087.559	82.295	2.845	1.245	281.727	293.325	17.019	1.0	180.175	11.0	-	-	-	-	117.873	-	-	-	-	0.713	-	-	-	-	-3.061	-	-	-	-	180.175	-	-	-	-	-1.0	-	-	-	-	2.0	213.475	73.188	71.198	0.568	1.336	0.002	-1.298	139.268	74.207	0	0	0	0	0	0
138	1125.794	1096.561	124.403	2.629	-0.645	253.727	370.246	72.421	2.0	80.941	-11.0	-11.0	-	-	-	41.242	3.041	-	-	-	0.586	0.497	-	-	-	1.173	0.306	-	-	-	74.556	6.385	-	-	-	1.0	1.0	-	-	-	2.0	838.908	247.323	170.742	2.387	0.384	-2.773	0.83	378.723	460.184	0	0	0	0	0	0
139	1325.196	1324.785	225.549	2.699	-0.415	526.254	148.061	106.424	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	546.147	172.934	81.944	0.584	0.366	3.046	2.002	314.992	231.155	0	0	0	0	0	0
140	1113.98	1091.997	151.609	1.871	1.002	158.701	151.866	165.763	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	308.521	205.846	65.114	1.661	0.782	-1.935	1.699	215.137	93.384	0	0	0	0	0	0
141	869.011	760.83	139.648	1.769	-2.653	142.425	71.245	61.31	1.0	27.748	11.0	-	-	-	-	12.738	-	-	-	-	0.477	-	-	-	-	1.056	-	-	-	-	27.748	-	-	-	-	-1.0	-	-	-	-	2.0	132.474	101.441	28.103	1.738	1.528	0.206	1.097	103.762	28.712	0	0	0	0	0	0
142	1301.142	1297.693	114.727	1.183	-1.55	123.913	38.594	146.476	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	153.274	109.263	25.132	1.987	1.511	1.811	0.348	127.553	25.721	0	0	0	0	0	0
143	1302.241	1298.887	118.369	0.252	-2.806	475.079	123.795	491.428	1.0	270.17	-11.0	-	-	-	-	81.137	-	-	-	-	2.837	-	-	-	-	1.26	-	-	-	-	270.17	-	-	-	-	1.0	-	-	-	-	2.0	391.961	132.239	86.507	2.655	1.068	0.297	-2.045	291.278	100.683	0	0	0	0	0	0
144	1174.851	1173.463	138.964	1.878	1.778	145.79	441.917	138.967	1.0	245.801	-11.0	-	-	-	-	238.377	-	-	-	-	1.324	-	-	-	-	-1.514	-	-	-	-	245.801	-	-	-	-	1.0	-	-	-	-	2.0	727.122	347.018	244.505	2.086	0.935	1.597	-1.472	420.281	306.842	0	0	0	0	0	0
145	521.325	395.628	35.05	0.283	-0.189	125.636	66.156	115.852	1.0	24.131	-11.0	-	-	-	-	20.88	-	-	-	-	2.096	-	-	-	-	1.304	-	-	-	-	24.131	-	-	-	-	1.0	-	-	-	-	2.0	205.642	99.579	70.172	2.242	1.969	-2.181	1.324	128.405	77.237	0	0	0	0	0	0
146	1391.152	1391.09	52.155	0.244	-1.284	215.917	423.086	88.679	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	402.91	137.435	135.362	1.457	2.601	0.519	-3.008	139.658	263.252	0	0	0	0	0	0
147	1378.78	1378.589	100.691	2.733	2.77	253.227	102.93	543.05	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	905.832	124.171	89.638	0.224	2.863	-1.166	1.046	571.526	334.306	0	0	0	0	0	0
148	1382.13	1381.973	71.392	0.165	0.327	433.788	465.048	505.457	1.0	149.856	-13.0	-	-	-	-	114.804	-	-	-	-	2.269	-	-	-	-	-2.162	-	-	-	-	149.856	-	-	-	-	1.0	-	-	-	-	2.0	629.163	256.984	221.92	2.421	1.745	0.683	-2.725	399.577	229.586	0	0	0	0	0	0
149	810.471	786.846	82.672	2.357	-1.595	116.953	281.259	34.927	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	301.258	135.946	85.723	0.765	2.172	2.191	-0.333	196.706	104.551	0	0	0	0	0	0
150	1274.49	1272.87	55.209	0.74	-2.683	81.918	142.009	360.675	2.0	202.331	11.0	-11.0	-	-	-	107.479	10.198	-	-	-	2.535	0.834	-	-	-	-0.747	-0.316	-	-	-	188.562	13.769	-	-	-	-1.0	1.0	-	-	-	2.0	536.22	257.081	178.033	0.938	2.039	2.442	-0.38	333.484	202.735	0	0	0	0	0	0
151	1330.727	1330.111	191.576	2.009	0.131	211.602	125.976	136.842	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	709.506	211.758	170.546	0.562	2.536	2.405	-1.766	400.172	309.334	0	0	0	0	0	0
152	1033.417	1019.58	22.766	3.086	0.028	408.727	208.074	299.122	2.0	253.491	-13.0	-11.0	-	-	-	60.109	13.231	-	-	-	2.855	0.33	-	-	-	-2.13	2.455	-	-	-	212.635	40.856	-	-	-	1.0	1.0	-	-	-	2.0	503.025	79.975	55.238	0.267	0.286	-0.28	2.22	304.742	198.283	0	0	0	0	0	0
153	955.019	843.172	208.012	2.581	2.407	391.533	125.693	139.917	1.0	7.726	-11.0	-	-	-	-	7.725	-	-	-	-	1.568	-	-	-	-	-2.303	-	-	-	-	7.726	-	-	-	-	1.0	-	-	-	-	2.0	581.0	310.877	127.364	0.848	1.146	-1.031	1.613	433.368	147.632	0	0	0	0	0	0
154	1395.447	1395.377	14.755	3.063	-0.152	188.577	78.475	708.008	1.0	5.519	-11.0	-	-	-	-	2.821	-	-	-	-	2.605	-	-	-	-	-3.07	-	-	-	-	5.519	-	-	-	-	1.0	-	-	-	-	2.0	206.04	34.628	21.22	0.725	0.142	-2.963	0.406	55.291	150.749	0	0	0	0	0	0
155	1272.682	1265.888	77.591	1.737	-1.313	78.679	144.382	215.953	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	855.99	453.848	377.693	1.62	1.477	2.004	-1.101	459.232	396.758	0	0	0	0	0	0
156	643.96	630.283	67.338	2.398	-0.474	99.495	40.593	89.127	1.0	68.371	-11.0	-	-	-	-	18.985	-	-	-	-	0.281	-	-	-	-	-2.917	-	-	-	-	68.371	-	-	-	-	1.0	-	-	-	-	2.0	265.386	137.579	97.981	1.909	1.052	1.835	-1.626	150.697	114.689	0	0	0	0	0	0
157	1186.096	1166.1	92.819	2.097	2.301	107.352	117.9	17.647	1.0	69.136	11.0	-	-	-	-	56.739	-	-	-	-	2.179	-	-	-	-	0.842	-	-	-	-	69.136	-	-	-	-	-1.0	-	-	-	-	2.0	327.046	147.532	92.8	0.778	2.113	-2.041	0.213	215.746	111.3	0	0	0	0	0	0
