i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
86	1321.987	1319.137	12.914	2.396	-2.541	19.046	10.259	1284.574	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	34.855	19.002	7.904	1.342	0.69	0.278	2.874	20.963	13.892	0	0	0	0	0	0
87	1210.063	1199.465	62.803	0.334	2.827	191.342	125.997	975.141	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	229.209	80.173	45.001	2.668	2.064	-0.909	1.337	176.815	52.394	0	0	0	0	0	0
88	1253.41	1245.432	76.717	2.333	-2.113	106.029	117.009	1087.569	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	162.792	105.533	34.454	1.188	0.843	0.818	-2.807	114.044	48.748	0	0	0	0	0	0
89	1314.698	1314.587	42.598	1.013	-0.315	50.211	94.183	1156.606	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.601	25.039	20.827	2.289	1.793	-3.112	2.408	33.992	22.608	0	0	0	0	0	0
90	1383.381	1383.305	92.733	2.464	0.168	147.901	126.002	1163.524	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	189.212	76.328	65.097	1.087	0.714	-2.206	2.358	87.555	101.657	0	0	0	0	0	0
91	1269.52	1262.003	76.787	0.368	-2.823	213.708	94.72	710.688	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	225.517	69.052	15.047	2.804	1.763	0.141	1.263	209.419	16.098	0	0	0	0	0	0
92	1057.042	999.604	47.177	1.152	2.689	51.63	91.428	885.818	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	64.563	35.593	17.304	1.597	2.429	-0.767	0.239	36.932	27.631	0	0	0	0	0	0
93	1262.434	1256.061	160.206	2.793	-2.961	469.196	90.48	90.42	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	481.02	96.479	79.918	0.445	0.323	-0.21	0.657	227.031	253.989	0	0	0	0	0	0
94	1394.657	1394.57	55.637	1.499	-1.289	55.779	88.571	1273.33	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.708	59.662	16.631	1.748	1.189	2.133	0.18	61.366	18.342	0	0	0	0	0	0
95	1371.077	1370.636	92.207	0.587	-2.057	166.556	126.005	1141.642	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	193.008	108.996	17.645	2.457	1.855	1.03	-2.398	173.034	19.974	0	0	0	0	0	0
96	1385.403	1385.329	153.812	2.075	2.184	175.645	91.19	1156.148	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	194.034	87.721	70.436	0.813	1.544	-1.168	-0.695	123.006	71.028	0	0	0	0	0	0
97	1354.522	1353.792	52.033	2.783	-0.51	148.443	91.832	1050.96	1.0	23.075	11.0	-	-	-	-	7.0	-	-	-	-	0.308	-	-	-	-	1.99	-	-	-	-	23.075	-	-	-	-	-1.0	-	-	-	-	2.0	159.094	35.939	30.817	0.329	0.742	2.014	-2.91	111.805	47.289	0	0	0	0	0	0
98	1401.518	1401.446	10.131	3.076	-2.985	153.771	94.415	1171.615	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	175.644	33.905	27.254	0.95	0.208	0.892	-1.997	42.507	133.137	0	0	0	0	0	0
99	1402.724	1402.65	219.423	1.161	1.988	239.24	90.054	1102.733	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.857	222.397	9.712	2.096	0.281	-1.112	-3.015	258.373	36.484	0	0	0	0	0	0
100	1392.242	1392.108	61.779	0.846	3.065	82.541	88.425	1227.89	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	113.119	71.596	16.054	1.899	2.655	-0.268	2.053	77.069	36.05	0	0	0	0	0	0
101	1398.815	1398.744	37.92	0.124	1.881	307.466	86.167	1049.493	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	325.79	59.245	29.44	2.909	2.652	-1.693	0.88	262.343	63.447	0	0	0	0	0	0
102	1136.503	1103.663	63.407	1.356	2.121	64.899	87.649	996.82	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	99.817	63.349	19.041	1.389	2.5	-0.719	-2.438	67.095	32.722	0	0	0	0	0	0
103	1005.654	1004.525	74.512	0.518	0.329	150.559	126.001	808.713	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	196.515	80.292	32.199	2.614	1.356	3.059	-1.271	162.339	34.176	0	0	0	0	0	0
104	1397.681	1397.608	113.041	2.34	1.58	157.293	126.003	1169.677	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	196.919	104.206	50.339	1.095	0.735	-1.101	-2.73	120.448	76.472	0	0	0	0	0	0
105	1396.177	1396.105	64.174	2.116	-0.488	75.043	91.639	1212.874	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	90.47	52.426	12.638	0.819	2.244	2.573	2.992	72.512	17.958	0	0	0	0	0	0
106	1358.718	1358.177	183.169	2.361	-1.155	260.275	90.813	929.879	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	272.54	136.712	56.799	0.873	0.68	1.779	2.503	179.362	93.178	0	0	0	0	0	0
107	1341.276	1339.681	110.82	0.212	-2.656	527.485	91.31	756.356	1.0	38.982	11.0	-	-	-	-	5.045	-	-	-	-	3.012	-	-	-	-	0.691	-	-	-	-	38.982	-	-	-	-	-1.0	-	-	-	-	2.0	345.301	48.83	38.276	2.966	2.456	0.61	0.209	283.128	62.173	0	0	0	0	0	0
108	885.738	735.522	83.022	1.591	1.149	83.039	92.421	475.869	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.621	86.078	14.382	1.633	1.114	-1.826	2.59	88.548	18.073	0	0	0	0	0	0
109	1392.993	1392.916	13.031	3.047	-0.81	137.405	89.777	1137.187	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	151.112	30.742	27.228	0.319	0.557	1.246	-2.333	98.341	52.77	0	0	0	0	0	0
110	1400.819	1400.732	29.474	0.188	-1.808	157.554	125.998	1149.339	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	197.732	48.959	22.265	1.79	2.988	1.049	-2.473	51.222	146.51	0	0	0	0	0	0
111	1323.242	1321.995	21.81	2.341	-2.242	30.385	91.387	1215.867	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	37.686	17.556	11.267	0.825	1.157	0.36	1.828	24.792	12.894	0	0	0	0	0	0
112	810.7	562.197	190.039	1.843	1.868	197.276	93.094	90.972	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	221.836	102.923	98.038	1.62	1.036	-1.596	-0.934	105.504	116.332	0	0	0	0	0	0
113	1376.029	1375.822	137.007	1.905	2.178	145.014	106.929	1190.057	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	180.097	105.244	52.395	1.029	1.863	-1.312	-0.207	124.68	55.417	0	0	0	0	0	0
114	1396.407	1396.333	16.353	1.391	-1.258	16.621	91.836	1296.673	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.168	29.547	20.559	1.496	1.818	1.15	-2.554	30.669	23.499	0	0	0	0	0	0
115	1400.344	1400.26	148.175	0.777	2.3	211.396	88.318	1091.677	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	224.11	122.313	34.142	2.423	1.882	-1.008	-0.209	187.423	36.687	0	0	0	0	0	0
116	1274.937	1269.294	53.86	0.421	-1.441	131.73	93.153	1086.835	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	151.304	56.661	25.164	2.602	2.364	1.244	-3.131	114.604	36.7	0	0	0	0	0	0
117	1290.74	1286.327	60.334	0.95	2.866	74.153	90.447	1177.48	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	107.883	71.822	12.089	2.213	0.851	-0.332	2.52	90.349	17.534	0	0	0	0	0	0
118	1282.181	1280.571	55.606	2.257	3.038	71.857	126.005	1125.057	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	142.128	92.066	38.199	1.333	1.024	0.056	-2.852	95.978	46.149	0	0	0	0	0	0
119	1348.483	1347.752	19.82	2.437	1.581	30.588	97.2	1238.409	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	79.913	34.64	20.217	0.72	2.245	-2.091	0.531	53.355	26.558	0	0	0	0	0	0
120	1317.802	1317.392	20.83	2.407	1.081	31.086	10.744	1213.444	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.555	23.718	6.159	0.852	1.21	-1.815	2.29	32.835	6.72	0	0	0	0	0	0
121	566.175	427.947	56.424	1.706	-2.862	56.94	126.0	179.131	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	123.969	60.379	25.455	0.947	2.524	-0.155	1.785	79.126	44.844	0	0	0	0	0	0
122	1310.816	1309.072	93.633	2.334	2.062	129.552	125.999	1089.027	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	172.235	93.232	48.152	0.917	1.21	-1.601	0.222	120.142	52.093	0	0	0	0	0	0
123	1355.598	1354.551	285.621	1.449	0.067	287.746	90.3	891.751	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.051	235.408	55.51	1.694	1.673	-2.983	2.812	237.277	56.774	0	0	0	0	0	0
124	1403.911	1403.84	38.949	3.079	0.489	620.833	154.495	192.428	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	640.587	83.657	46.217	0.16	0.43	-2.858	0.11	527.565	113.022	0	0	0	0	0	0
125	1397.66	1397.589	56.201	2.151	2.126	67.206	126.001	1257.33	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	144.999	57.899	31.943	0.67	2.418	-0.449	-2.354	94.011	50.988	0	0	0	0	0	0
126	1005.752	925.242	190.935	2.237	-0.481	242.899	90.791	706.91	2.0	22.774	11.0	11.0	-	-	-	11.249	5.094	-	-	-	0.761	0.91	-	-	-	2.543	2.564	-	-	-	16.32	6.453	-	-	-	-1.0	-1.0	-	-	-	2.0	169.401	71.466	59.76	0.763	1.421	2.568	2.893	103.734	65.667	0	0	0	0	0	0
127	1395.916	1395.846	4.309	0.051	-2.937	85.319	91.395	877.31	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.492	12.029	8.625	3.009	1.047	-0.337	2.545	91.87	10.621	0	0	0	0	0	0
128	1295.056	1294.082	35.456	2.914	-0.6	157.021	90.883	1075.377	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	179.921	45.794	37.735	0.469	0.542	-2.808	1.19	105.6	74.321	0	0	0	0	0	0
129	1300.55	1296.229	132.574	1.916	2.917	140.881	125.999	1076.351	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	174.773	130.455	17.976	1.482	0.463	-0.089	-1.61	134.055	40.719	0	0	0	0	0	0
130	1315.672	1312.935	17.482	0.483	-1.453	37.608	126.001	1184.821	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	113.423	42.811	30.953	1.14	2.613	1.026	-2.47	47.494	65.929	0	0	0	0	0	0
131	1286.779	1281.431	25.936	2.964	-1.189	146.709	90.86	968.877	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	158.279	39.006	19.226	0.374	0.404	1.506	-2.258	108.163	50.116	0	0	0	0	0	0
132	876.48	823.991	213.672	2.515	1.207	364.546	125.996	480.552	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	372.261	204.768	15.443	0.63	0.809	-1.874	-2.861	348.88	23.38	0	0	0	0	0	0
133	1367.6	1367.389	143.434	1.418	2.813	145.128	90.242	1191.031	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	179.781	114.889	30.652	1.377	2.54	-0.241	-0.66	123.374	56.407	0	0	0	0	0	0
134	1354.578	1353.944	174.569	2.273	-2.571	228.727	95.458	939.254	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	239.901	162.593	20.002	0.919	0.7	0.476	1.453	207.822	32.079	0	0	0	0	0	0
135	1371.203	1370.891	85.835	2.453	-1.542	135.13	92.178	1127.579	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	145.04	66.163	21.373	0.578	1.439	1.71	1.25	123.071	21.969	0	0	0	0	0	0
136	1399.397	1399.327	61.062	2.687	1.152	139.205	87.358	1036.954	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	149.039	31.747	29.327	0.277	1.138	-2.009	-1.969	116.599	32.44	0	0	0	0	0	0
137	1133.905	1133.798	77.421	2.5	2.179	129.445	126.003	911.699	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	166.177	77.906	15.465	1.308	0.185	-0.763	-2.465	81.345	84.831	0	0	0	0	0	0
138	1388.108	1387.932	52.885	1.351	0.439	54.184	92.553	1240.72	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	84.823	63.958	17.499	1.777	1.482	-2.936	-0.569	65.42	19.403	0	0	0	0	0	0
139	1232.422	1224.621	64.605	2.881	2.575	250.414	94.202	876.97	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	261.436	60.716	22.612	0.291	0.527	-0.924	0.655	214.387	47.05	0	0	0	0	0	0
140	1063.218	1056.478	67.401	1.113	2.954	75.148	91.734	928.976	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	116.128	73.453	36.361	1.914	1.76	0.328	-1.662	78.548	37.58	0	0	0	0	0	0
141	1361.292	1360.688	164.171	1.244	-2.372	173.318	126.002	1143.685	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	234.475	156.675	23.627	1.483	2.813	0.909	-0.41	158.905	75.57	0	0	0	0	0	0
142	1283.657	1279.418	30.316	2.905	-0.359	129.602	91.156	1115.222	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	155.057	53.807	24.471	0.453	1.007	2.612	-0.74	125.454	29.604	0	0	0	0	0	0
143	1391.915	1391.765	13.616	0.197	0.18	69.692	125.998	1247.01	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	139.126	61.674	52.629	2.093	2.129	-2.203	1.118	76.418	62.708	0	0	0	0	0	0
144	1391.283	1391.199	75.393	0.859	-0.272	99.573	89.446	1185.666	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.02	52.233	23.16	2.065	2.581	2.867	2.873	62.098	43.922	0	0	0	0	0	0
145	792.057	513.881	95.446	2.714	1.495	230.071	126.001	287.735	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	241.103	52.339	43.225	0.311	0.751	-1.602	-1.702	176.52	64.583	0	0	0	0	0	0
146	1403.346	1403.275	33.92	0.527	0.085	67.408	92.405	1296.202	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	96.661	44.272	15.166	1.869	2.814	2.939	-0.888	48.158	48.503	0	0	0	0	0	0
147	1155.089	1129.653	175.745	0.933	-1.346	218.807	125.996	890.154	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	259.138	117.394	64.729	2.463	1.34	1.991	1.436	191.89	67.249	0	0	0	0	0	0
148	1287.365	1282.877	71.473	0.21	-0.45	342.619	125.875	835.458	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	361.762	68.824	57.357	2.636	2.876	1.85	-2.484	142.533	219.23	0	0	0	0	0	0
149	1403.885	1403.809	101.337	2.237	2.772	128.892	90.708	1229.806	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	154.035	105.709	19.108	0.933	1.505	-0.55	1.341	133.06	20.975	0	0	0	0	0	0
150	1191.569	1172.235	144.24	2.578	-1.675	269.857	125.871	784.013	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	291.882	103.018	55.118	0.466	1.173	1.165	2.054	230.447	61.436	0	0	0	0	0	0
151	1035.271	1009.437	68.388	2.319	1.783	93.326	126.002	809.596	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	128.109	57.008	21.418	0.627	2.186	-1.65	-0.487	100.491	27.618	0	0	0	0	0	0
152	1216.741	1202.677	100.953	2.904	-1.248	428.832	90.118	89.753	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	435.248	100.829	8.55	0.241	0.862	1.809	-2.876	422.853	12.395	0	0	0	0	0	0
153	1209.251	1194.962	127.813	0.411	-2.487	320.217	90.777	433.936	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	326.798	104.264	27.974	2.77	2.325	0.785	0.146	287.276	39.521	0	0	0	0	0	0
154	1237.993	1228.076	19.408	2.807	1.369	59.156	87.572	918.698	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.641	11.591	8.894	0.755	0.201	-1.488	-2.146	18.535	45.107	0	0	0	0	0	0
155	1340.045	1338.733	95.348	1.169	0.118	103.602	93.451	1147.954	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	130.084	74.011	35.44	2.196	1.223	-2.685	2.494	91.784	38.299	0	0	0	0	0	0
156	1362.897	1362.4	23.306	1.842	-0.444	24.193	89.865	1248.849	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	51.252	34.302	11.435	1.231	2.03	2.586	-0.783	38.075	13.178	0	0	0	0	0	0
157	1358.836	1358.087	190.496	1.084	-2.758	215.534	90.375	1007.922	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	227.437	105.53	85.068	1.776	2.318	0.355	0.421	110.543	116.894	0	0	0	0	0	0
158	1102.623	1099.398	123.082	2.035	-1.757	137.671	93.714	920.209	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	165.952	98.348	32.508	1.483	0.55	1.576	0.769	102.573	63.38	0	0	0	0	0	0
159	1348.269	1348.188	58.557	2.888	1.65	233.231	91.223	474.526	1.0	24.427	-11.0	-	-	-	-	6.468	-	-	-	-	0.268	-	-	-	-	-1.951	-	-	-	-	24.427	-	-	-	-	1.0	-	-	-	-	2.0	237.699	39.807	25.073	0.233	0.406	-1.839	-0.923	173.016	64.683	0	0	0	0	0	0
160	1407.874	1407.804	14.45	0.091	2.899	159.421	91.15	1235.832	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	195.046	54.055	40.935	2.667	2.488	-0.615	2.398	124.583	70.464	0	0	0	0	0	0
161	1368.859	1368.625	122.567	0.398	-1.636	316.212	91.809	835.929	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	326.645	80.185	59.153	2.61	2.777	1.086	2.09	158.742	167.903	0	0	0	0	0	0
162	1349.925	1348.825	102.883	0.406	-0.507	260.39	92.605	929.032	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	274.306	112.446	15.839	2.654	2.618	2.517	-1.49	240.184	34.122	0	0	0	0	0	0
163	1374.445	1374.369	221.949	0.367	-2.739	618.285	90.23	92.117	1.0	15.417	-11.0	-	-	-	-	7.605	-	-	-	-	2.626	-	-	-	-	0.146	-	-	-	-	15.417	-	-	-	-	1.0	-	-	-	-	2.0	624.215	139.974	89.372	2.815	2.641	0.605	0.082	436.914	187.301	0	0	0	0	0	0
164	1393.822	1393.734	166.937	0.711	-1.367	255.881	88.425	1010.605	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	266.145	117.929	49.036	2.225	2.699	1.763	1.803	148.971	117.174	0	0	0	0	0	0
165	1322.922	1320.826	40.369	3.048	2.581	432.539	93.506	583.936	1.0	27.156	11.0	-	-	-	-	6.419	-	-	-	-	0.239	-	-	-	-	-0.645	-	-	-	-	27.156	-	-	-	-	-1.0	-	-	-	-	2.0	443.888	68.459	28.605	0.24	0.187	-0.663	2.333	288.897	154.991	0	0	0	0	0	0
166	1369.97	1369.886	99.534	0.244	-0.924	411.943	88.783	686.64	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	419.922	104.75	9.016	2.822	3.034	2.145	-1.915	335.599	84.324	0	0	0	0	0	0
167	1405.26	1405.188	34.622	0.554	-1.023	65.827	89.074	1292.589	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	107.268	50.725	33.796	2.091	2.243	1.394	-2.494	63.581	43.687	0	0	0	0	0	0
168	1336.351	1335.14	57.785	0.833	2.174	78.116	90.666	1185.422	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.116	56.874	18.544	2.311	1.604	-0.643	-2.328	77.613	20.502	0	0	0	0	0	0
169	1400.383	1400.302	55.308	1.478	0.738	55.546	95.881	1235.442	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	63.01	45.037	16.852	1.717	1.482	-2.135	3.092	45.939	17.071	0	0	0	0	0	0
170	1305.147	1302.037	73.702	1.579	-2.901	73.704	91.205	1183.962	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	96.75	83.018	11.12	1.621	1.169	0.318	-2.284	84.13	12.619	0	0	0	0	0	0
171	1398.659	1398.558	35.123	2.481	1.721	57.24	89.63	1284.768	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	98.694	35.277	31.358	1.74	0.549	-0.497	-2.534	36.654	62.04	0	0	0	0	0	0
