i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
87	590.921	476.587	39.274	1.631	0.911	39.344	79.124	265.371	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	162.959	27.237	13.055	0.338	2.97	-2.076	-2.557	85.488	77.471	0	0	
88	629.784	383.082	18.166	0.062	2.959	292.216	105.121	40.66	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	305.285	38.717	23.589	2.982	2.71	-0.623	2.184	246.584	58.701	0	0	
89	734.022	301.87	25.483	0.13	1.147	196.009	153.907	98.571	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	232.655	47.33	44.942	2.026	2.885	3.086	-0.612	53.082	179.572	0	0	
90	1375.065	1374.898	31.459	0.31	0.14	103.105	1124.728	205.39	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	216.838	40.739	23.982	2.876	0.436	-2.374	1.648	158.208	58.63	0	0	
91	726.134	667.658	44.528	1.54	1.139	44.549	75.139	375.883	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	299.108	58.283	16.82	0.393	3.024	-2.193	0.424	154.708	144.4	0	0	
92	1190.717	1175.862	57.973	1.357	-2.489	59.326	320.656	723.509	1.0	6.579	-11.0	-	-	-	-	5.45	-	-	-	-	2.165	-	-	-	-	-2.659	-	-	-	-	6.579	-	-	-	-	1.0	-	-	-	-	2.0	214.395	123.561	66.619	1.304	2.179	0.515	-2.747	130.801	83.594	0	0	
93	1133.98	1103.66	24.461	3.065	-1.367	317.633	353.286	638.189	1.0	14.786	11.0	-	-	-	-	3.331	-	-	-	-	2.914	-	-	-	-	1.367	-	-	-	-	14.786	-	-	-	-	-1.0	-	-	-	-	2.0	345.777	41.031	21.239	0.201	0.154	1.775	-1.455	207.368	138.408	0	0	
94	1398.109	1398.039	23.951	0.736	2.129	35.666	1013.224	257.743	2.0	29.921	11.0	13.0	-	-	-	6.871	4.186	-	-	-	0.442	2.835	-	-	-	-2.502	0.506	-	-	-	16.056	13.865	-	-	-	-1.0	-1.0	-	-	-	2.0	736.972	171.02	132.14	2.726	0.444	0.486	-2.52	427.638	309.334	0	0	
95	678.638	391.667	45.398	2.793	-0.45	132.831	277.873	62.364	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	206.145	28.233	17.174	2.436	0.108	2.707	2.666	47.16	158.985	0	0	
96	882.347	743.559	157.398	0.38	0.437	424.045	427.401	275.038	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	574.739	257.549	100.466	2.549	1.683	-2.665	0.538	468.294	106.444	0	0	
97	1340.733	1339.805	67.58	2.716	1.614	163.83	831.386	472.049	1.0	14.161	11.0	-	-	-	-	2.304	-	-	-	-	0.163	-	-	-	-	-1.954	-	-	-	-	14.161	-	-	-	-	-1.0	-	-	-	-	2.0	463.25	53.728	25.01	0.177	2.978	-1.875	-0.708	309.025	154.225	0	0	
98	1023.084	948.514	62.336	0.19	-1.668	330.366	491.906	305.857	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	501.046	117.944	57.396	2.848	0.72	1.307	-2.015	410.942	90.104	0	0	
99	1160.188	1150.175	44.319	2.993	-1.432	299.336	141.189	740.859	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	310.385	48.997	25.685	0.253	0.236	1.161	-3.101	197.688	112.697	0	0	
100	1072.104	1022.489	36.02	0.974	-0.627	43.555	445.238	97.133	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	134.322	45.392	11.771	2.568	0.252	2.691	0.116	86.058	48.263	0	0	
101	1401.222	1401.148	6.766	2.68	1.458	15.18	417.049	526.389	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	566.487	245.364	238.765	1.029	2.083	-1.904	1.232	289.893	276.594	0	0	
102	1319.178	1316.987	8.751	0.167	-2.965	52.748	436.726	879.773	1.0	9.006	13.0	-	-	-	-	7.257	-	-	-	-	2.204	-	-	-	-	-2.304	-	-	-	-	9.006	-	-	-	-	-1.0	-	-	-	-	2.0	786.306	304.434	298.697	0.948	2.307	1.022	-2.098	378.081	408.226	0	0	
103	1398.13	1398.05	20.541	0.201	1.135	102.817	313.466	722.207	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	795.387	62.999	48.645	2.999	0.143	-2.679	0.196	453.365	342.022	0	0	
104	371.154	215.325	58.248	0.237	1.881	248.441	68.62	60.955	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	270.548	52.728	42.69	2.435	2.908	-0.477	-2.32	84.92	185.628	0	0	
105	1350.904	1350.037	56.136	1.27	0.001	58.778	710.779	379.082	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	416.078	48.603	30.78	2.915	0.158	2.563	-2.097	217.827	198.25	0	0	
106	1347.256	1346.409	14.371	2.101	-1.164	16.658	119.708	181.765	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	46.632	15.168	9.401	0.595	2.55	1.332	-2.977	28.497	18.135	0	0	
107	1145.009	1117.474	64.942	2.71	1.081	155.374	393.769	665.013	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	340.603	38.462	31.797	0.162	2.815	-2.415	-1.628	238.946	101.657	0	0	
108	710.569	162.975	30.195	3.005	-0.153	221.783	62.72	93.425	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	225.605	21.976	19.719	0.181	0.195	-2.584	2.175	122.566	103.039	0	0	
109	809.649	747.67	54.42	0.184	1.058	296.819	314.09	275.158	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	571.99	245.626	239.916	2.096	2.128	2.845	-0.52	285.112	286.878	0	0	
110	1331.414	1330.316	3.575	3.055	1.597	41.419	854.395	473.943	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	308.331	46.863	44.123	2.779	0.261	-2.218	0.873	134.979	173.352	0	0	
111	418.868	257.177	236.599	0.489	-1.601	503.214	77.017	51.627	1.0	16.661	11.0	-	-	-	-	16.544	-	-	-	-	1.689	-	-	-	-	-0.901	-	-	-	-	16.661	-	-	-	-	-1.0	-	-	-	-	2.0	633.306	317.179	84.586	2.512	1.677	1.635	-1.241	539.929	93.377	0	0	
112	966.942	883.068	56.813	0.175	0.366	325.706	322.016	280.654	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	444.929	90.127	33.351	2.902	0.612	-2.753	0.426	385.664	59.264	0	0	
113	1034.871	970.242	47.239	0.355	-2.689	135.852	355.027	334.308	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	290.212	62.681	22.16	2.839	0.293	0.159	2.638	211.652	78.561	0	0	
114	1391.143	1391.073	27.85	0.674	-1.618	44.616	447.183	381.304	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	167.359	26.679	25.339	0.425	2.878	0.557	2.57	67.487	99.872	0	0	
115	1400.346	1400.275	39.047	2.763	-1.327	105.69	258.446	853.951	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	270.055	26.113	23.852	0.144	2.858	1.176	2.525	181.95	88.104	0	0	
116	856.62	681.394	17.281	0.177	-3.09	98.057	405.789	159.391	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	114.719	36.862	19.805	2.545	2.704	0.169	-2.87	66.715	48.004	0	0	
117	867.914	689.966	29.621	0.058	-0.135	509.741	205.717	421.745	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	658.861	160.644	145.321	2.816	1.796	-2.33	0.977	509.323	149.537	0	0	
118	1404.659	1404.589	24.794	1.734	-0.747	25.127	260.206	304.007	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	78.645	20.2	16.944	2.556	0.456	3.141	1.452	38.073	40.572	0	0	
119	1387.865	1387.696	31.097	0.179	2.021	174.42	1131.547	69.657	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	284.64	41.659	12.494	2.958	0.235	-0.935	2.685	229.564	55.076	0	0	
120	1107.329	1076.21	40.579	0.881	-2.411	52.588	327.15	527.575	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	161.122	26.806	26.509	2.859	0.424	1.431	0.02	96.278	64.844	0	0	
121	1052.467	1007.615	19.013	0.101	2.368	189.002	542.795	72.965	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	196.249	32.541	13.531	2.919	2.845	-0.763	2.392	149.161	47.088	0	0	
122	828.388	700.196	25.059	2.796	-3.057	74.035	42.862	336.877	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	212.618	44.236	26.804	0.321	2.74	0.655	-1.958	142.909	69.709	0	0	
123	1389.92	1389.785	20.098	2.604	-1.799	39.237	984.352	259.351	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	615.576	219.366	203.475	0.749	2.353	0.712	-2.488	326.897	288.678	0	0	
124	1241.218	1236.298	13.543	3.104	3.063	358.557	258.278	666.047	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	365.418	31.904	24.759	0.141	0.184	0.744	-1.986	227.903	137.515	0	0	
125	700.361	175.988	13.227	3.089	-0.34	250.354	24.322	84.663	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	261.07	38.049	24.849	0.305	0.19	2.854	-0.261	127.559	133.511	0	0	
126	956.301	913.102	19.514	0.14	-1.569	140.139	407.538	49.516	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	153.224	31.346	18.002	2.891	2.313	1.017	-2.733	127.265	25.959	0	0	
127	856.166	665.888	20.459	0.155	-1.498	132.372	333.542	147.723	1.0	17.726	11.0	-	-	-	-	6.441	-	-	-	-	2.77	-	-	-	-	1.247	-	-	-	-	17.726	-	-	-	-	-1.0	-	-	-	-	2.0	120.477	29.404	26.518	2.743	2.446	0.939	-2.578	77.234	43.243	0	0	
128	1400.191	1400.114	32.926	1.942	2.036	35.329	357.828	721.736	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	186.908	20.638	17.951	2.899	0.185	-1.613	-0.513	87.574	99.334	0	0	
129	1392.395	1392.304	20.899	3.011	2.568	160.454	777.192	516.251	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	596.609	57.778	47.682	0.154	2.922	-1.473	1.318	377.667	218.942	0	0	
130	920.131	793.477	69.354	1.3	2.635	71.985	366.512	342.866	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	347.537	39.654	29.702	0.244	2.977	-0.512	-0.498	165.042	182.495	0	0	
131	712.273	213.248	14.095	3.069	-0.244	193.654	87.531	49.428	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	215.974	40.468	32.419	0.258	0.683	-2.574	0.889	163.834	52.14	0	0	
132	1399.359	1399.28	37.15	2.52	2.039	63.789	695.039	28.492	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	420.37	54.415	28.292	2.845	0.122	-0.599	-3.054	188.227	232.143	0	0	
133	1165.523	1163.501	36.013	0.148	2.418	244.046	91.772	886.654	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	626.179	79.907	60.345	2.955	0.321	-1.516	1.187	432.915	193.263	0	0	
134	1174.108	1152.395	17.157	2.976	1.571	104.082	425.657	159.55	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	352.917	32.421	27.569	2.878	0.123	-0.554	-3.138	126.826	226.091	0	0	
135	671.83	652.312	92.849	0.929	-3.022	115.953	145.173	288.258	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	204.892	87.292	50.406	2.457	0.93	-0.445	1.302	140.901	63.991	0	0	
136	736.565	415.769	53.516	3.045	2.86	554.869	241.923	74.627	1.0	31.945	-11.0	-	-	-	-	5.293	-	-	-	-	0.166	-	-	-	-	-0.257	-	-	-	-	31.945	-	-	-	-	1.0	-	-	-	-	2.0	528.078	80.02	39.32	0.167	1.185	-0.505	2.39	483.785	44.293	0	0	
137	1363.682	1363.299	52.687	0.243	0.823	218.702	438.846	649.453	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	546.269	75.805	34.684	2.941	0.213	-2.731	-0.243	380.838	165.43	0	0	
138	1176.002	1162.957	41.915	3.041	1.859	418.83	193.388	697.632	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	498.538	93.317	90.442	1.194	0.234	-0.008	-2.691	101.216	397.322	0	0	
139	1105.068	1065.866	4.993	2.551	2.316	8.964	263.618	157.41	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	49.787	10.839	9.702	2.584	0.373	0.283	-2.38	21.431	28.355	0	0	
140	1278.946	1273.185	117.693	2.618	-1.652	235.449	539.396	360.555	1.0	102.143	11.0	-	-	-	-	68.453	-	-	-	-	0.734	-	-	-	-	1.619	-	-	-	-	102.143	-	-	-	-	-1.0	-	-	-	-	2.0	626.533	234.882	185.984	0.683	2.282	1.544	-1.536	377.216	249.317	0	0	
141	1379.968	1379.779	231.878	0.651	0.579	382.503	1123.817	236.378	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	776.231	360.732	128.941	2.465	0.727	-2.579	0.534	578.421	197.811	0	0	
142	1236.081	1225.633	3.879	0.04	-2.566	96.32	416.471	767.881	1.0	9.074	11.0	-	-	-	-	5.116	-	-	-	-	0.599	-	-	-	-	0.098	-	-	-	-	9.074	-	-	-	-	-1.0	-	-	-	-	2.0	830.377	197.979	194.922	0.567	2.695	-0.081	3.048	374.22	456.157	0	0	
143	1337.926	1336.335	65.011	3.024	-2.919	554.051	770.96	430.11	1.0	92.006	-11.0	-	-	-	-	13.584	-	-	-	-	0.148	-	-	-	-	0.083	-	-	-	-	92.006	-	-	-	-	1.0	-	-	-	-	2.0	718.89	79.067	43.26	0.148	2.892	0.572	-2.359	542.666	176.224	0	0	
144	1361.222	1361.066	24.313	0.065	2.589	375.524	790.029	305.814	1.0	23.026	11.0	-	-	-	-	3.542	-	-	-	-	2.987	-	-	-	-	-0.731	-	-	-	-	23.026	-	-	-	-	-1.0	-	-	-	-	2.0	382.694	42.013	17.719	2.958	3.023	-0.578	2.528	232.819	149.874	0	0	
145	1140.672	1130.663	284.372	0.565	-0.313	531.422	277.52	719.395	1.0	145.396	-11.0	-	-	-	-	82.57	-	-	-	-	2.538	-	-	-	-	2.77	-	-	-	-	145.396	-	-	-	-	1.0	-	-	-	-	2.0	551.23	191.673	163.842	2.473	0.783	2.865	-0.368	315.102	236.128	0	0	
146	938.647	824.928	13.903	3.06	-2.965	171.527	66.919	423.633	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	189.651	33.904	33.765	0.294	0.52	1.531	-1.197	119.539	70.112	0	0	
147	862.625	679.393	448.576	1.508	2.041	449.466	236.194	65.83	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	710.664	559.28	110.724	1.462	2.25	-1.096	2.062	563.708	146.956	0	0	
148	1397.224	1397.152	43.887	0.242	-1.216	182.853	771.714	86.913	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	183.66	29.213	14.681	2.828	2.975	1.912	1.952	94.906	88.753	0	0	
149	807.618	551.288	56.632	3.042	-3.058	570.512	362.523	148.679	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	668.347	108.349	78.254	0.187	1.631	-0.685	1.93	588.493	79.854	0	0	
150	1380.35	1380.208	64.275	0.329	-0.205	198.701	127.801	561.736	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	756.775	143.595	80.75	2.835	0.295	3.094	0.078	477.222	279.553	0	0	
151	537.861	498.892	15.905	2.892	-1.305	64.277	188.994	23.301	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	149.972	72.752	56.867	1.333	0.905	1.792	-1.362	77.176	72.797	0	0	
152	869.667	689.856	28.332	2.748	1.509	73.83	311.361	341.305	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	234.245	46.925	21.94	2.564	0.155	-1.953	0.769	87.779	146.466	0	0	
153	732.569	314.873	38.448	2.73	0.092	95.994	118.141	78.684	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	106.751	28.79	22.243	0.382	0.936	-2.438	2.395	77.513	29.238	0	0	
154	1306.817	1303.849	46.822	3.002	-1.853	335.87	802.636	431.687	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	670.576	88.082	42.991	0.177	2.88	1.101	-2.246	503.88	166.696	0	0	
155	1281.688	1278.365	51.771	0.293	-0.572	179.541	800.377	288.761	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	310.835	35.717	30.273	2.99	0.453	1.963	-2.977	238.835	72.0	0	0	
156	750.496	364.651	21.261	0.075	1.533	283.541	144.65	158.42	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	318.874	36.727	32.696	1.721	3.024	-0.525	-3.055	37.989	280.885	0	0	
157	863.015	681.436	37.28	0.934	-0.493	46.378	298.446	238.865	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	236.028	28.046	23.157	2.924	0.229	-2.965	1.799	133.539	102.49	0	0	
158	1118.26	1081.552	58.497	0.483	-2.608	125.838	537.193	519.966	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	434.41	50.42	36.472	2.954	0.231	1.201	-0.492	273.532	160.878	0	0	
159	1014.21	936.306	43.852	2.261	1.458	56.875	415.796	351.919	1.0	7.374	-11.0	-	-	-	-	2.286	-	-	-	-	0.315	-	-	-	-	2.285	-	-	-	-	7.374	-	-	-	-	1.0	-	-	-	-	2.0	192.545	61.868	20.917	2.342	0.214	-1.479	2.102	92.65	99.896	0	0	
160	1187.874	1187.523	2.811	3.135	2.872	433.972	411.968	687.507	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	460.619	69.365	66.694	0.377	0.252	-0.58	2.548	189.377	271.242	0	0	
161	969.508	871.445	40.193	2.917	-1.237	180.181	580.806	253.019	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	443.423	80.594	41.77	2.54	0.142	1.718	-1.603	144.602	298.821	0	0	
162	695.65	597.338	8.831	3.088	1.979	163.838	73.044	463.209	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	435.479	87.143	82.369	0.301	2.502	0.343	-2.698	295.203	140.275	0	0	
163	1311.289	1310.367	39.581	1.912	3.025	42.004	515.018	678.425	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	392.338	34.071	33.479	2.958	0.168	0.816	-1.074	189.883	202.455	0	0	
164	850.881	650.123	61.987	2.523	0.435	106.84	162.065	334.181	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	350.947	44.374	31.603	0.206	2.896	3.071	-1.959	220.177	130.77	0	0	
165	1133.659	1101.426	75.102	2.52	1.521	128.94	498.286	592.214	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	485.253	43.504	36.365	2.912	0.124	-1.304	-2.002	191.936	293.317	0	0	
166	1255.465	1247.065	25.907	3.092	-1.49	522.822	369.614	784.077	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	534.935	53.547	33.603	0.168	0.161	1.133	-2.401	323.513	211.421	0	0	
167	704.623	548.87	5.088	0.017	2.064	307.887	148.095	228.53	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	477.104	118.908	114.654	2.783	1.488	-1.647	1.471	349.231	127.872	0	0	
168	1095.843	1071.918	18.028	1.545	-0.051	18.034	130.9	418.933	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	134.76	29.832	19.283	0.46	2.834	2.421	-1.34	68.624	66.136	0	0	
169	990.865	965.388	20.302	2.966	-2.246	116.358	147.858	683.118	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	443.162	130.917	110.939	0.506	2.402	1.061	-2.051	274.173	168.989	0	0	
170	942.454	833.412	119.791	2.908	1.862	518.234	171.368	224.079	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	535.189	101.916	51.594	0.253	0.441	-0.838	-2.284	410.462	124.727	0	0	
171	929.484	848.133	31.083	0.13	0.846	240.046	562.326	274.335	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	261.409	47.609	39.624	2.905	2.37	-1.321	2.527	204.117	57.292	0	0	
172	810.002	566.495	223.845	0.6	1.781	396.49	342.853	173.626	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	404.495	128.895	98.307	2.63	2.352	-1.21	-1.558	265.803	138.692	0	0	
173	1058.371	1001.387	14.486	0.075	0.707	193.358	404.533	309.501	1.0	124.201	-13.0	-	-	-	-	23.516	-	-	-	-	2.951	-	-	-	-	0.863	-	-	-	-	124.201	-	-	-	-	1.0	-	-	-	-	2.0	814.13	101.577	87.157	0.337	2.963	-2.524	0.603	314.789	499.341	0	0	
174	887.844	720.392	69.641	0.454	1.581	158.661	45.742	618.478	1.0	26.43	11.0	-	-	-	-	24.369	-	-	-	-	1.173	-	-	-	-	-1.652	-	-	-	-	26.43	-	-	-	-	-1.0	-	-	-	-	2.0	345.121	123.507	54.214	1.139	2.876	-1.627	1.43	138.112	207.009	0	0	
175	823.458	602.577	23.561	2.803	0.902	70.95	188.447	255.361	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	228.907	33.473	24.156	0.231	2.832	-3.046	-0.685	148.336	80.571	0	0	
176	1156.326	1131.503	26.344	2.965	1.914	150.156	149.199	782.034	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	241.713	40.629	25.043	0.215	2.56	-0.588	-3.051	194.064	47.649	0	0	
