i	mc_beam_e	mc_beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	beam_e	beam_m	qq_m	ln_m
84	700.811	91.875	33.191	0.696	-2.481	51.745	91.875	0.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	66.519	24.423	8.77	2.662	0.883	0.667	0.641	54.503	12.016	0	0	0	0	0	0
85	883.651	856.299	118.155	1.947	1.003	127.06	856.299	0.002	1.0	12.519	11.0	-	-	-	-	9.821	-	-	-	-	0.902	-	-	-	-	0.788	-	-	-	-	12.519	-	-	-	-	-1.0	-	-	-	-	2.0	554.151	304.085	186.169	1.861	0.935	-2.188	0.922	319.561	234.589	0	0	0	0	0	0
86	274.19	92.688	8.36	3.101	2.907	206.389	92.688	0.081	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	224.481	40.733	34.26	0.371	0.325	0.383	-2.617	115.624	108.857	0	0	0	0	0	0
87	677.407	90.447	18.294	2.044	-1.086	20.549	90.447	7.542	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	60.064	17.542	15.525	2.376	0.512	2.95	0.976	25.893	34.171	0	0	0	0	0	0
88	390.32	87.464	133.589	2.779	-0.431	376.735	87.464	881.635	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	847.803	364.347	240.163	0.678	1.967	2.408	-0.9	583.446	264.357	0	0	0	0	0	0
89	138.43	90.427	5.864	3.064	1.666	75.2	90.427	0.002	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	114.512	24.357	19.027	1.934	0.222	-1.852	1.176	27.625	86.888	0	0	0	0	0	0
90	689.522	91.433	47.248	0.339	-2.992	141.987	91.433	5.919	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	164.661	39.418	8.378	2.873	0.718	0.081	0.48	151.271	13.391	0	0	0	0	0	0
91	135.227	91.804	9.047	2.994	-1.446	61.547	91.804	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.681	18.975	10.272	2.036	0.145	1.897	-1.068	23.462	71.219	0	0	0	0	0	0
92	666.474	446.568	40.142	3.004	0.518	292.875	446.568	37.833	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	416.923	90.976	54.551	1.793	0.174	-2.952	-0.051	99.471	317.451	0	0	0	0	0	0
93	282.139	91.491	14.392	0.158	0.632	91.443	91.491	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	103.96	22.505	9.896	2.893	1.744	-2.194	1.417	93.827	10.133	0	0	0	0	0	0
94	704.266	90.647	11.942	3.108	1.859	353.332	90.647	0.534	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	357.415	29.742	19.11	0.151	0.121	-1.654	1.259	198.072	159.343	0	0	0	0	0	0
95	441.377	417.623	38.381	0.241	3.13	160.676	417.623	0.052	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	352.183	65.117	42.481	0.668	2.965	0.661	-1.882	107.098	245.085	0	0	0	0	0	0
96	911.428	767.199	77.12	0.164	-0.241	472.436	767.199	43.088	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	661.662	192.985	127.912	2.767	1.38	-2.934	0.471	529.012	132.65	0	0	0	0	0	0
97	961.036	856.576	85.782	0.241	-1.297	359.319	856.576	0.0	1.0	159.693	11.0	-	-	-	-	121.767	-	-	-	-	2.274	-	-	-	-	1.759	-	-	-	-	159.693	-	-	-	-	-1.0	-	-	-	-	2.0	582.162	261.131	224.693	1.749	2.295	-1.416	1.752	280.611	301.551	0	0	0	0	0	0
98	116.851	83.305	4.879	0.048	0.545	101.97	83.305	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	145.901	31.969	29.334	2.846	1.46	2.751	-0.524	114.174	31.727	0	0	0	0	0	0
99	612.041	90.497	196.659	0.867	-0.694	258.014	90.497	507.665	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	949.728	533.608	336.966	1.467	2.155	2.459	-0.677	537.787	411.942	0	0	0	0	0	0
100	700.741	94.757	9.658	0.027	-2.158	359.196	94.757	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	367.782	30.282	26.98	3.02	2.906	2.05	-0.772	251.265	116.517	0	0	0	0	0	0
101	701.34	90.238	1.771	0.087	-0.845	20.298	90.238	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	75.344	11.387	10.571	0.43	2.911	1.275	-2.01	28.003	47.342	0	0	0	0	0	0
102	699.686	91.32	39.473	3.016	1.164	316.331	91.32	0.322	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	323.473	50.346	11.61	0.187	0.237	-2.069	0.757	273.284	50.188	0	0	0	0	0	0
103	569.421	567.193	106.853	1.892	0.397	112.625	567.193	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	327.066	211.019	111.374	1.404	1.571	-2.482	0.912	215.444	111.622	0	0	0	0	0	0
104	704.781	91.109	37.605	0.251	1.804	151.689	91.109	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	152.723	21.884	16.65	2.9	2.862	-1.529	-1.085	91.634	61.089	0	0	0	0	0	0
105	686.662	98.539	28.162	0.099	1.378	286.06	98.539	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	293.005	30.293	23.252	2.952	2.96	-0.949	-3.012	161.418	131.587	0	0	0	0	0	0
106	661.975	89.859	25.882	0.166	-1.601	156.427	89.859	21.196	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	161.052	31.934	8.124	2.903	2.801	1.352	-2.431	135.414	25.638	0	0	0	0	0	0
107	669.435	61.899	20.073	3.021	1.888	166.843	61.899	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	170.279	23.339	6.793	0.2	0.134	-1.529	0.676	118.999	51.28	0	0	0	0	0	0
108	297.822	286.092	21.418	1.423	-0.95	21.653	286.092	53.382	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	198.682	59.891	40.671	2.528	0.461	2.562	-0.388	106.385	92.296	0	0	0	0	0	0
109	43.78	10.967	2.779	0.243	-2.288	11.562	10.967	0.064	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	74.768	13.824	11.075	0.466	2.863	0.985	-2.124	32.56	42.208	0	0	0	0	0	0
110	287.318	89.551	10.832	0.047	-1.501	231.187	89.551	0.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	248.507	38.628	30.428	2.698	2.941	1.025	-2.323	92.385	156.122	0	0	0	0	0	0
111	182.937	87.068	12.516	0.085	0.766	147.044	87.068	93.125	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	174.576	39.909	28.123	2.12	2.915	-2.089	1.178	48.575	126.001	0	0	0	0	0	0
112	706.757	117.52	14.54	3.11	1.707	463.329	117.52	0.55	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	474.802	44.102	39.881	0.187	0.172	-2.548	0.26	238.423	236.38	0	0	0	0	0	0
113	518.941	92.903	10.564	0.031	0.698	335.73	92.903	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	342.041	34.953	24.925	2.961	2.97	-2.712	0.317	195.64	146.401	0	0	0	0	0	0
114	705.439	97.138	29.463	2.8	-1.359	88.024	97.138	0.002	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	93.381	24.512	9.039	0.315	0.869	2.065	0.926	80.859	12.523	0	0	0	0	0	0
115	469.567	94.714	9.972	3.113	-2.705	345.556	94.714	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	355.411	36.112	26.809	0.204	0.155	0.121	-3.136	181.576	173.835	0	0	0	0	0	0
116	697.33	90.517	13.798	3.109	1.236	422.763	90.517	0.002	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	432.975	41.136	27.742	0.145	0.195	-1.707	1.533	286.264	146.712	0	0	0	0	0	0
117	255.084	105.253	7.989	3.075	-1.145	119.818	105.253	0.084	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	136.793	30.767	28.374	0.563	0.381	3.137	0.254	58.154	78.639	0	0	0	0	0	0
118	652.819	88.841	7.432	3.063	1.827	95.215	88.841	0.0	1.0	10.402	-11.0	-	-	-	-	4.164	-	-	-	-	0.412	-	-	-	-	-0.577	-	-	-	-	10.402	-	-	-	-	1.0	-	-	-	-	2.0	103.387	15.134	11.057	0.591	0.152	-0.548	3.079	29.329	74.058	0	0	0	0	0	0
119	181.869	91.019	19.457	2.978	-3.093	119.768	91.019	16.788	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	133.361	33.603	14.217	0.307	0.858	0.104	-2.962	113.758	19.603	0	0	0	0	0	0
120	700.975	90.965	3.86	0.009	2.949	412.312	90.965	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	418.709	33.054	29.663	2.993	2.988	0.277	-2.806	223.435	195.274	0	0	0	0	0	0
121	706.465	155.663	5.62	3.125	-1.123	341.951	155.663	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	360.046	40.085	35.524	0.481	0.133	1.436	-1.792	87.803	272.242	0	0	0	0	0	0
122	684.756	116.098	16.238	0.256	1.192	64.183	116.098	6.608	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	97.237	27.286	11.104	2.786	0.775	-2.003	1.061	79.708	17.53	0	0	0	0	0	0
123	286.449	39.69	20.123	0.662	1.974	32.734	39.69	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	73.108	11.755	8.39	0.523	2.962	-1.207	-1.112	25.824	47.283	0	0	0	0	0	0
124	386.93	347.097	13.594	3.011	-2.196	103.998	347.097	131.452	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	273.725	90.312	76.787	2.049	0.473	1.039	-2.087	103.822	169.903	0	0	0	0	0	0
125	667.82	91.351	30.409	0.293	-0.998	105.339	91.351	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	109.674	20.652	10.533	2.614	2.982	2.302	1.829	43.183	66.491	0	0	0	0	0	0
126	699.537	97.575	5.439	0.696	0.253	8.488	97.575	29.374	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	36.54	12.461	9.243	2.483	0.766	2.648	-0.905	21.558	14.982	0	0	0	0	0	0
127	695.951	89.66	26.568	0.13	-1.668	205.674	89.66	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	216.094	24.175	23.87	2.908	2.912	0.499	2.468	107.764	108.33	0	0	0	0	0	0
128	694.348	99.04	21.902	0.302	2.586	73.654	99.04	0.013	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	90.019	31.512	13.299	2.648	2.295	-0.204	-2.742	70.144	19.875	0	0	0	0	0	0
129	632.319	89.962	11.078	3.016	-0.494	88.327	89.962	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.717	14.851	11.025	0.293	0.279	-2.805	1.174	53.162	41.555	0	0	0	0	0	0
130	1303.229	1299.836	95.233	2.322	1.592	130.241	1299.836	6.601	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	423.759	176.632	81.474	0.706	2.539	-1.523	1.65	279.161	144.597	0	0	0	0	0	0
131	702.355	93.081	13.966	3.111	2.706	454.872	93.081	0.083	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	463.003	42.341	28.626	0.154	0.155	-0.28	2.938	277.186	185.818	0	0	0	0	0	0
132	664.537	93.13	34.512	0.283	-0.926	123.657	93.13	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	156.28	46.047	13.313	2.8	0.897	2.383	-0.313	138.541	17.739	0	0	0	0	0	0
133	361.007	89.609	30.646	3.075	-1.999	461.124	89.609	593.543	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	490.924	79.704	49.497	0.204	0.588	1.275	-1.784	398.855	92.068	0	0	0	0	0	0
134	845.315	642.5	52.964	0.427	-1.946	127.976	642.5	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	236.368	116.135	64.245	1.759	2.544	1.046	-2.219	120.187	116.181	0	0	0	0	0	0
135	703.5	91.298	29.55	3.086	-2.308	532.254	91.298	8.095	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	545.655	58.709	29.268	0.167	0.159	0.772	-2.43	358.418	187.236	0	0	0	0	0	0
136	443.37	90.113	11.318	3.105	2.128	312.928	90.113	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	320.04	36.955	28.354	0.185	0.241	-0.412	2.957	200.923	119.116	0	0	0	0	0	0
137	309.417	90.561	86.093	2.997	1.679	596.538	90.561	-0.0	1.0	70.371	11.0	-	-	-	-	31.386	-	-	-	-	2.679	-	-	-	-	1.244	-	-	-	-	70.371	-	-	-	-	-1.0	-	-	-	-	2.0	817.565	148.49	38.039	0.203	2.627	-1.72	0.977	736.267	81.298	0	0	0	0	0	0
138	1357.933	1357.84	153.496	2.192	-2.243	188.736	1357.84	1.215	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	773.173	399.063	250.238	0.994	2.11	0.703	-2.557	479.299	293.874	0	0	0	0	0	0
139	92.572	92.511	11.891	1.64	2.21	11.919	92.511	0.017	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	72.47	39.842	27.962	1.516	1.619	-0.895	2.262	43.338	29.132	0	0	0	0	0	0
140	199.799	92.42	7.544	0.038	1.84	199.025	92.42	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	222.797	38.829	31.293	2.924	2.202	-1.259	1.892	182.348	40.448	0	0	0	0	0	0
141	701.584	91.832	13.596	2.816	2.774	42.53	91.832	42.546	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	57.602	11.403	6.626	0.242	2.295	-0.875	0.624	48.149	9.453	0	0	0	0	0	0
142	1356.544	1355.64	273.144	1.708	-0.513	275.724	1355.64	0.029	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1092.214	655.128	382.102	1.312	1.913	2.606	-0.552	678.909	413.304	0	0	0	0	0	0
143	380.925	90.169	27.026	3.018	-0.766	218.472	90.169	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	229.16	34.067	29.85	0.277	0.298	1.379	-2.627	126.473	102.687	0	0	0	0	0	0
144	152.405	94.118	0.683	3.135	-0.277	100.207	94.118	0.047	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	129.936	39.97	39.355	0.572	0.802	2.418	-0.731	74.62	55.317	0	0	0	0	0	0
145	701.773	102.727	60.394	2.777	-3.101	169.577	102.727	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	203.021	50.604	12.398	0.285	2.421	-0.097	0.636	182.646	20.375	0	0	0	0	0	0
146	608.306	36.814	45.237	0.346	2.141	133.318	36.814	386.81	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	151.069	55.853	10.969	2.407	2.971	-1.056	1.857	85.497	65.572	0	0	0	0	0	0
147	369.428	90.082	14.404	3.072	-2.737	206.901	90.082	0.224	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	218.309	35.156	21.03	0.493	0.148	0.253	-2.992	75.019	143.29	0	0	0	0	0	0
148	331.664	92.198	30.146	3.032	2.169	275.988	92.198	0.01	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	285.332	46.782	17.114	0.199	0.389	-0.866	2.465	238.603	46.73	0	0	0	0	0	0
149	683.126	94.296	16.849	3.037	-0.022	161.656	94.296	0.807	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	166.339	25.548	8.722	0.243	0.151	3.089	-0.112	107.202	59.138	0	0	0	0	0	0
150	280.316	91.353	30.955	2.972	3.043	183.278	91.353	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	191.705	32.28	16.376	0.274	0.245	0.424	-1.486	122.334	69.371	0	0	0	0	0	0
151	1010.342	936.549	146.45	2.583	2.022	276.337	936.549	0.0	1.0	11.095	11.0	-	-	-	-	9.212	-	-	-	-	0.98	-	-	-	-	-0.764	-	-	-	-	11.095	-	-	-	-	-1.0	-	-	-	-	2.0	559.689	282.647	176.344	0.863	1.613	-0.562	3.035	374.65	185.039	0	0	0	0	0	0
152	1154.015	1132.536	16.584	0.116	-1.337	143.358	1132.536	0.0	1.0	174.36	11.0	-	-	-	-	72.08	-	-	-	-	2.715	-	-	-	-	2.097	-	-	-	-	174.36	-	-	-	-	-1.0	-	-	-	-	2.0	501.07	129.021	113.421	2.716	0.674	2.128	-0.967	314.588	186.482	0	0	0	0	0	0
153	699.617	91.135	20.024	0.569	-1.165	37.19	91.135	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	59.976	20.203	10.484	2.664	0.94	2.503	0.653	45.839	14.137	0	0	0	0	0	0
154	618.595	88.964	43.393	2.953	-2.556	231.883	88.964	0.004	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	238.959	48.768	5.836	0.264	0.122	0.536	-2.982	190.944	48.016	0	0	0	0	0	0
155	27.528	21.429	4.926	0.232	2.026	21.468	21.429	0.054	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	35.291	12.069	8.837	1.741	2.703	-0.428	3.076	13.361	21.93	0	0	0	0	0	0
156	669.977	94.175	17.884	0.185	3.008	97.358	94.175	2.222	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	109.536	22.279	21.916	2.43	2.838	1.002	-1.307	35.331	74.205	0	0	0	0	0	0
157	671.487	91.93	26.639	2.975	2.268	160.421	91.93	2.803	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	164.849	30.547	8.676	0.246	0.232	-1.146	1.024	125.497	39.351	0	0	0	0	0	0
158	697.597	28.035	11.154	2.803	2.94	33.554	28.035	0.564	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	52.473	10.213	9.007	2.058	0.238	0.665	-1.244	12.772	39.7	0	0	0	0	0	0
159	692.404	92.662	22.813	2.735	2.618	57.647	92.662	183.323	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	59.436	12.686	12.408	0.392	0.508	-0.099	-0.958	33.538	25.898	0	0	0	0	0	0
160	700.39	82.475	35.345	0.241	-2.495	148.302	82.475	0.042	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	154.701	35.517	8.864	2.886	2.324	0.395	2.111	141.288	13.413	0	0	0	0	0	0
161	141.815	92.99	7.624	3.063	0.813	97.085	92.99	0.545	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	124.384	35.35	29.624	0.411	1.084	-2.975	0.011	89.056	35.328	0	0	0	0	0	0
162	1207.039	1192.285	57.138	0.537	0.572	111.686	1192.285	0.0	2.0	108.747	11.0	-11.0	-	-	-	77.119	22.28	-	-	-	2.017	1.862	-	-	-	0.453	0.53	-	-	-	85.489	23.259	-	-	-	-1.0	1.0	-	-	-	2.0	615.441	381.236	208.214	1.459	1.981	-2.654	0.469	386.979	228.462	0	0	0	0	0	0
163	419.535	91.954	16.578	3.093	-2.09	338.947	91.954	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	354.397	48.083	35.112	0.402	0.154	0.495	-2.898	125.717	228.68	0	0	0	0	0	0
164	445.548	91.087	25.415	0.102	-2.369	250.61	91.087	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	258.108	39.889	14.473	2.907	2.968	0.773	-2.367	173.704	84.404	0	0	0	0	0	0
165	698.337	90.086	41.659	2.664	1.248	90.645	90.086	0.001	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	101.12	35.339	9.944	0.414	1.553	-2.094	-1.108	90.269	10.851	0	0	0	0	0	0
166	699.775	91.416	10.137	3.11	2.593	322.452	91.416	4.385	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	327.191	25.526	21.983	0.138	0.157	0.471	-2.267	186.194	140.997	0	0	0	0	0	0
167	703.024	91.515	28.639	2.961	-1.915	159.361	91.515	2.015	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	168.789	40.019	11.42	0.281	0.558	1.254	-1.816	145.885	22.904	0	0	0	0	0	0
168	631.656	90.656	19.992	0.095	-3.065	210.255	90.656	438.102	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	217.552	35.349	15.614	2.841	2.979	-0.03	2.975	120.33	97.223	0	0	0	0	0	0
169	488.789	90.246	15.102	0.333	-1.012	46.179	90.246	284.026	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	58.685	23.483	12.953	2.452	2.434	2.66	0.15	37.051	21.635	0	0	0	0	0	0
170	704.227	92.081	547.648	1.327	-1.467	564.359	92.081	0.263	1.0	672.792	-11.0	-	-	-	-	654.823	-	-	-	-	1.802	-	-	-	-	1.693	-	-	-	-	672.792	-	-	-	-	1.0	-	-	-	-	2.0	191.721	146.211	38.592	1.381	1.822	-1.379	1.706	151.658	40.063	0	0	0	0	0	0
171	700.035	92.028	4.33	0.013	1.021	344.55	92.028	0.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	353.196	32.906	28.778	2.96	2.969	-1.835	1.349	183.233	169.964	0	0	0	0	0	0
