i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
84	1375.916	1375.505	141.023	1.882	1.609	148.14	83.05	1202.81	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	175.072	120.253	22.088	1.042	2.417	-1.59	-1.213	140.407	34.665	0	0	
85	1399.094	1399.013	26.919	0.258	0.271	105.435	78.636	1226.375	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	125.628	39.726	25.085	2.568	2.587	2.74	-1.133	76.01	49.618	0	0	
86	1250.512	1241.444	22.237	0.09	2.544	246.852	75.147	601.037	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	260.358	43.451	21.613	2.721	2.997	-0.464	2.814	109.177	151.18	0	0	
87	1371.022	1370.731	79.861	0.167	-0.474	480.768	80.873	82.828	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	486.786	56.077	44.488	2.908	2.957	-3.046	1.921	243.613	243.172	0	0	
88	885.05	837.557	45.069	1.642	0.913	45.183	78.242	724.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	71.079	35.568	15.409	0.983	2.497	-2.532	-1.465	44.649	26.43	0	0	
89	1374.015	1373.811	33.158	0.337	1.964	100.361	83.234	83.835	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	824.49	154.935	131.336	2.796	0.373	-0.477	2.828	458.046	366.444	0	0	
90	1365.9	1365.36	15.295	0.435	-0.822	36.291	82.13	1268.458	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	118.069	25.41	17.529	2.785	0.461	1.576	-2.197	75.93	42.139	0	0	
91	1123.446	1088.56	25.901	2.869	2.12	96.272	80.314	994.48	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.854	26.744	12.059	0.35	0.556	-1.483	0.386	78.904	23.949	0	0	
92	1320.832	1318.563	69.247	0.114	-1.343	606.508	80.301	1099.745	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	898.279	105.097	40.05	3.001	0.278	1.589	-1.92	750.93	147.349	0	0	
93	1356.688	1356.16	125.969	0.301	1.234	424.632	78.22	449.044	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	431.457	83.652	48.809	2.885	2.631	-2.145	-1.492	329.715	101.742	0	0	
94	1391.52	1391.45	32.134	0.477	-0.383	69.96	75.63	1305.198	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	102.143	31.12	12.603	2.747	0.788	2.358	-2.233	83.352	18.791	0	0	
95	1238.658	1230.855	12.252	0.072	0.129	171.064	87.202	1112.388	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	212.371	51.14	40.371	1.961	2.878	-2.576	0.694	55.83	156.541	0	0	
96	1375.247	1374.864	27.42	0.45	1.004	63.021	81.105	1229.451	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	81.159	39.552	13.205	2.324	2.55	-1.979	1.496	55.952	25.207	0	0	
97	1401.98	1401.904	7.358	2.561	0.319	13.409	81.725	1310.217	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	39.809	14.255	12.491	1.971	0.627	2.394	-1.289	16.74	23.069	0	0	
98	1401.141	1401.057	39.693	2.131	2.658	46.848	66.939	1319.686	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	56.905	22.454	21.029	0.756	1.52	-0.077	-0.919	35.0	21.905	0	0	
99	1405.286	1405.215	10.531	0.23	-2.268	46.148	80.692	1310.457	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	69.627	26.46	18.901	2.001	2.619	1.493	-1.32	30.26	39.367	0	0	
100	1375.43	1374.992	2.529	3.086	2.454	45.511	83.753	1290.249	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	51.347	9.319	7.644	0.56	0.245	-1.427	1.489	18.899	32.448	0	0	
101	1319.871	1318.982	178.696	0.285	-0.556	635.513	79.786	1180.979	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	766.327	119.788	64.55	2.964	0.844	2.405	2.926	678.326	88.001	0	0	
102	1346.279	1345.783	49.015	2.511	-0.263	83.146	80.211	1168.411	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	99.158	39.266	26.514	1.004	0.561	2.309	-2.479	48.281	50.877	0	0	
103	1057.229	1042.412	22.162	0.127	2.908	174.541	79.613	80.323	1.0	329.613	-13.0	-	-	-	-	69.153	-	-	-	-	2.93	-	-	-	-	-0.508	-	-	-	-	329.613	-	-	-	-	1.0	-	-	-	-	2.0	160.65	34.366	18.647	0.48	0.221	2.2	3.103	75.22	85.431	0	0	
104	1361.663	1361.108	103.39	2.602	1.487	201.159	80.337	89.186	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	772.929	214.175	111.155	0.461	2.736	-1.594	1.605	489.164	283.765	0	0	
105	1398.071	1398.0	24.1	0.236	0.147	103.003	79.267	1176.743	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	117.087	30.747	25.782	2.568	2.686	2.338	-1.668	57.221	59.866	0	0	
106	1398.618	1398.544	48.888	0.171	3.069	287.063	79.449	1010.011	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	298.933	42.719	36.414	2.751	2.941	-0.88	0.938	115.18	183.753	0	0	
107	806.657	774.625	48.794	0.558	-3.116	92.176	82.31	641.143	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	105.627	29.449	22.262	1.927	2.822	0.318	-0.364	32.198	73.429	0	0	
108	1404.497	1404.424	17.701	2.913	-1.357	78.25	45.779	1263.844	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	87.466	17.841	11.174	0.245	1.162	1.145	3.048	74.634	12.832	0	0	
109	1168.486	1145.81	67.776	1.428	-3.036	68.47	80.466	1010.381	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	94.788	52.528	21.28	1.206	2.521	0.355	-0.549	57.077	37.711	0	0	
110	677.717	212.706	20.317	0.049	-0.356	417.644	81.357	58.477	1.0	284.581	-11.0	-	-	-	-	48.444	-	-	-	-	2.971	-	-	-	-	-2.775	-	-	-	-	284.581	-	-	-	-	1.0	-	-	-	-	2.0	169.137	46.915	35.766	2.565	2.636	-0.104	2.181	91.8	77.337	0	0	
111	1306.898	1304.578	73.438	0.15	-2.811	492.756	80.26	718.246	2.0	250.708	-11.0	11.0	-	-	-	29.625	17.965	-	-	-	2.994	2.771	-	-	-	2.467	0.374	-	-	-	201.096	49.612	-	-	-	1.0	-1.0	-	-	-	2.0	311.158	83.773	28.612	2.767	2.779	0.367	-1.043	229.937	81.221	0	0	
112	1306.55	1303.068	107.844	0.169	-1.29	642.523	82.767	969.099	1.0	5.341	13.0	-	-	-	-	3.304	-	-	-	-	2.474	-	-	-	-	2.389	-	-	-	-	5.341	-	-	-	-	-1.0	-	-	-	-	2.0	716.118	159.387	139.769	2.795	2.512	0.815	-3.053	469.879	246.239	0	0	
113	1221.504	1208.072	30.099	2.966	2.009	172.183	79.796	76.245	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1062.078	114.002	95.753	2.885	0.157	-1.942	0.97	450.907	611.171	0	0	
114	1048.995	990.576	109.764	2.004	0.056	120.952	81.29	744.654	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	133.605	75.837	35.864	0.954	1.654	3.07	-2.813	97.392	36.213	0	0	
115	1045.531	985.628	142.149	0.502	-0.649	295.455	80.376	833.79	2.0	344.984	-11.0	13.0	-	-	-	174.851	9.715	-	-	-	2.592	1.28	-	-	-	2.723	0.486	-	-	-	334.841	10.143	-	-	-	1.0	-1.0	-	-	-	2.0	70.211	26.14	24.583	0.665	1.281	-0.218	0.479	43.825	26.387	0	0	
116	1229.513	1228.475	78.827	0.144	-0.484	548.175	79.494	953.204	1.0	453.755	-11.0	-	-	-	-	117.566	-	-	-	-	2.88	-	-	-	-	-2.149	-	-	-	-	453.755	-	-	-	-	1.0	-	-	-	-	2.0	176.649	87.157	53.773	1.892	2.438	1.759	1.337	92.115	84.534	0	0	
117	1292.806	1288.653	76.286	0.345	2.517	225.626	81.978	1188.827	1.0	5.305	-11.0	-	-	-	-	4.131	-	-	-	-	0.893	-	-	-	-	-2.515	-	-	-	-	5.305	-	-	-	-	1.0	-	-	-	-	2.0	255.404	64.109	26.079	2.092	2.994	-0.293	-1.551	74.921	180.483	0	0	
118	1116.489	1081.372	43.001	1.673	2.037	43.225	69.925	995.57	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	88.728	29.931	19.163	2.387	0.487	-0.711	-1.746	45.187	43.541	0	0	
119	1206.625	1193.255	47.857	2.892	1.971	194.113	78.32	366.112	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	550.313	83.271	40.566	0.227	2.911	-0.856	2.659	373.083	177.23	0	0	
120	1395.052	1394.981	58.827	2.16	0.467	70.774	72.795	1279.978	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	95.093	46.503	36.012	0.979	1.35	2.95	-1.763	57.042	38.051	0	0	
121	1377.234	1377.075	48.82	0.778	0.38	69.561	81.289	1111.543	1.0	673.817	11.0	-	-	-	-	117.849	-	-	-	-	0.176	-	-	-	-	-1.191	-	-	-	-	673.817	-	-	-	-	-1.0	-	-	-	-	2.0	99.704	60.226	11.917	2.318	1.085	-2.826	0.052	84.608	15.096	0	0	
122	1319.95	1317.623	43.378	0.581	-1.769	79.024	79.883	1154.819	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	91.924	45.127	13.433	2.473	2.156	1.675	-0.176	75.541	16.383	0	0	
123	1378.203	1378.063	51.323	2.624	2.705	103.748	72.668	1199.637	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	121.508	40.57	29.624	0.634	0.703	0.178	-1.347	73.595	47.913	0	0	
124	1349.612	1348.453	117.179	0.215	-2.404	548.283	79.918	1244.578	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	712.701	144.409	31.282	2.909	0.402	0.856	-1.827	631.259	81.442	0	0	
125	767.666	725.315	30.202	2.997	1.36	209.588	72.778	80.375	1.0	182.035	11.0	-	-	-	-	42.353	-	-	-	-	0.235	-	-	-	-	-1.768	-	-	-	-	182.035	-	-	-	-	-1.0	-	-	-	-	2.0	107.976	22.508	12.331	2.533	0.194	1.813	-0.926	42.22	65.756	0	0	
126	1311.441	1309.311	70.725	3.03	3.101	634.551	81.308	1006.349	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	654.764	73.3	71.533	0.162	0.377	0.998	-1.123	458.919	195.845	0	0	
127	1259.406	1255.664	207.229	2.855	2.019	733.189	78.842	1139.039	2.0	570.353	11.0	11.0	-	-	-	186.357	8.169	-	-	-	0.338	1.348	-	-	-	-1.254	-0.654	-	-	-	561.976	8.377	-	-	-	-1.0	-1.0	-	-	-	2.0	145.482	45.662	32.746	1.306	0.343	1.285	-1.225	47.785	97.697	0	0	
128	1370.615	1369.908	71.491	1.008	-2.545	84.527	80.876	1101.384	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	139.576	91.64	35.109	2.059	1.469	0.239	2.589	104.133	35.443	0	0	
129	798.346	732.781	58.362	2.277	-1.658	76.731	81.706	394.582	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	107.324	53.882	5.611	0.671	2.84	1.424	2.101	87.651	19.672	0	0	
130	1400.365	1400.294	75.502	3.024	-0.878	644.239	79.984	1218.429	1.0	584.363	11.0	-	-	-	-	147.39	-	-	-	-	0.255	-	-	-	-	2.368	-	-	-	-	584.363	-	-	-	-	-1.0	-	-	-	-	2.0	115.179	55.732	20.672	0.67	1.839	-0.568	-0.943	92.496	22.682	0	0	
131	938.26	814.658	51.077	2.608	-0.262	100.383	78.611	448.968	1.0	80.018	11.0	-	-	-	-	44.138	-	-	-	-	0.584	-	-	-	-	3.09	-	-	-	-	80.018	-	-	-	-	-1.0	-	-	-	-	2.0	34.259	15.414	9.753	1.233	0.615	2.681	0.432	16.613	17.646	0	0	
132	1090.563	1047.577	37.785	0.124	-1.252	305.109	80.324	384.006	1.0	602.927	-11.0	-	-	-	-	114.848	-	-	-	-	2.95	-	-	-	-	2.034	-	-	-	-	602.927	-	-	-	-	1.0	-	-	-	-	2.0	371.093	84.435	34.967	0.357	0.287	-0.648	-2.279	246.389	124.704	0	0	
133	1002.538	934.249	39.47	0.337	-0.831	119.292	80.855	90.106	1.0	380.002	-13.0	-	-	-	-	61.647	-	-	-	-	2.979	-	-	-	-	-2.876	-	-	-	-	380.002	-	-	-	-	1.0	-	-	-	-	2.0	298.966	54.951	35.313	0.399	0.232	0.278	2.077	142.653	156.313	0	0	
134	1210.347	1199.666	153.35	2.901	1.103	642.561	79.168	989.477	1.0	543.03	11.0	-	-	-	-	169.457	-	-	-	-	0.317	-	-	-	-	-2.141	-	-	-	-	543.03	-	-	-	-	-1.0	-	-	-	-	2.0	256.554	81.272	44.854	2.339	0.328	0.816	-2.122	114.814	141.739	0	0	
135	1312.097	1309.323	257.544	2.881	2.459	999.889	80.301	1185.691	1.0	402.682	11.0	-	-	-	-	104.489	-	-	-	-	0.262	-	-	-	-	-0.991	-	-	-	-	402.682	-	-	-	-	-1.0	-	-	-	-	2.0	394.879	80.782	79.986	0.262	1.639	-0.999	0.755	312.709	82.17	0	0	
136	1394.46	1394.389	15.737	0.093	-1.204	169.391	82.634	1306.603	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	190.234	28.583	28.072	2.947	2.263	-3.087	0.617	150.751	39.483	0	0	
137	981.941	899.49	158.057	2.114	2.585	184.662	79.545	643.254	1.0	246.428	11.0	-	-	-	-	126.16	-	-	-	-	0.537	-	-	-	-	-1.037	-	-	-	-	246.428	-	-	-	-	-1.0	-	-	-	-	2.0	155.571	81.292	14.912	2.485	2.192	0.515	-1.617	136.529	19.042	0	0	
138	1333.257	1331.363	60.933	2.923	1.039	281.608	80.677	280.394	1.0	673.886	11.0	-	-	-	-	115.988	-	-	-	-	0.173	-	-	-	-	-1.408	-	-	-	-	673.886	-	-	-	-	-1.0	-	-	-	-	2.0	538.964	65.646	43.311	2.997	0.612	1.669	-3.063	463.358	75.606	0	0	
139	1299.406	1297.808	73.641	0.115	1.899	644.525	82.145	912.695	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	682.16	70.608	20.489	3.034	1.011	-1.524	0.04	657.411	24.749	0	0	
140	1402.364	1402.281	63.772	1.542	-0.756	63.8	91.695	1262.273	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	82.699	54.063	22.743	1.366	2.093	2.034	-2.937	56.156	26.543	0	0	
141	1396.904	1396.833	34.705	0.787	2.117	48.984	81.727	76.274	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	151.136	25.65	18.746	0.463	2.927	-1.582	-0.215	59.052	92.084	0	0	
142	771.799	443.712	28.709	3.092	0.232	573.809	76.543	76.912	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	643.743	83.191	55.693	0.142	1.697	-2.673	0.59	586.563	57.181	0	0	
143	1238.111	1230.93	7.26	3.116	-0.419	288.276	78.175	80.944	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	294.743	24.177	20.181	0.169	0.137	1.866	-1.551	145.4	149.343	0	0	
144	1350.583	1350.063	145.657	1.057	-1.436	167.223	90.754	1174.445	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	185.336	147.646	10.695	1.959	2.683	1.634	-2.856	160.441	24.895	0	0	
145	1073.685	1024.937	130.753	2.654	1.723	279.043	80.965	907.706	1.0	311.052	11.0	-	-	-	-	62.906	-	-	-	-	0.204	-	-	-	-	-1.46	-	-	-	-	311.052	-	-	-	-	-1.0	-	-	-	-	2.0	124.848	71.689	29.575	1.902	2.417	-1.805	0.102	77.392	47.456	0	0	
146	851.384	797.83	16.718	2.944	1.096	85.223	77.3	686.942	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	104.669	32.436	27.593	0.69	0.557	-1.028	2.655	52.164	52.505	0	0	
147	1407.421	1407.351	49.047	2.562	3.041	89.541	80.283	1232.586	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	97.797	44.136	12.148	0.725	0.451	-0.34	0.938	67.837	29.96	0	0	
148	1226.118	1214.579	82.483	0.217	-3.027	382.79	82.179	413.985	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	392.462	62.562	32.432	2.943	2.664	0.472	-0.629	318.491	73.971	0	0	
149	1046.428	982.856	61.506	2.414	1.905	92.443	80.506	86.415	1.0	71.378	11.0	-	-	-	-	24.649	-	-	-	-	0.353	-	-	-	-	1.896	-	-	-	-	71.378	-	-	-	-	-1.0	-	-	-	-	2.0	642.835	159.256	60.953	2.673	0.214	-1.132	2.188	354.259	288.576	0	0	
150	1329.201	1327.833	33.751	2.157	-1.998	40.524	79.969	1213.237	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	47.391	26.729	9.559	1.201	0.67	1.36	0.5	30.791	16.6	0	0	
151	1301.75	1298.621	43.74	0.37	0.396	120.897	81.235	991.007	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	130.244	32.665	28.688	2.594	2.69	-2.03	2.694	62.975	67.269	0	0	
152	1391.587	1391.515	88.529	2.622	3.032	178.281	76.21	1137.302	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	187.026	72.706	28.431	0.543	0.692	-0.405	0.73	141.498	45.528	0	0	
153	1163.505	1143.899	39.332	2.819	-0.964	123.897	72.66	925.573	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	133.072	25.011	14.43	0.964	0.143	2.234	2.079	31.716	101.356	0	0	
154	1370.186	1369.666	83.136	2.72	3.003	203.001	83.225	1039.277	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	215.033	61.754	24.752	0.662	0.23	-0.313	0.309	105.213	109.82	0	0	
155	1372.093	1371.837	3.89	0.272	0.94	14.457	80.374	1261.182	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	41.373	17.324	16.943	1.556	2.268	2.721	-0.647	18.299	23.074	0	0	
156	1398.347	1398.271	94.746	2.824	-1.753	303.031	80.787	80.231	1.0	610.84	13.0	-	-	-	-	168.191	-	-	-	-	0.279	-	-	-	-	1.462	-	-	-	-	610.84	-	-	-	-	-1.0	-	-	-	-	2.0	316.502	80.734	9.793	2.852	2.808	-1.679	0.693	285.316	31.186	0	0	
157	1334.16	1332.736	49.685	0.322	-1.978	157.003	81.777	1118.461	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	163.997	31.597	26.762	2.817	2.689	1.667	0.558	101.524	62.473	0	0	
158	1025.944	965.205	56.48	0.116	1.87	486.434	78.25	80.008	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	821.21	81.045	52.731	3.016	0.318	-1.976	0.4	648.574	172.636	0	0	
159	1162.073	1136.944	20.422	0.814	-2.124	28.098	81.589	605.366	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	72.913	25.001	7.821	2.585	0.358	1.299	-1.031	49.167	23.746	0	0	
160	722.801	722.109	25.848	2.869	-2.937	95.913	531.764	80.933	2.0	73.797	-11.0	11.0	-	-	-	66.701	3.135	-	-	-	1.583	0.458	-	-	-	-2.033	0.38	-	-	-	66.705	7.092	-	-	-	1.0	-1.0	-	-	-	2.0	268.316	105.62	47.18	0.617	2.439	0.415	2.649	194.02	74.297	0	0	
161	925.859	924.439	96.991	1.245	1.823	102.388	87.33	759.109	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	122.635	94.857	13.509	1.708	2.541	-1.458	0.024	97.847	24.787	0	0	
162	1398.13	1398.056	123.939	2.869	-2.885	459.931	79.662	1078.1	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	900.356	99.678	81.532	2.698	0.124	-0.459	1.187	242.716	657.64	0	0	
163	1388.605	1388.489	14.636	2.046	3.135	16.46	81.27	755.963	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	40.697	12.823	8.465	0.578	2.532	0.607	-1.065	25.2	15.497	0	0	
164	1387.71	1387.601	120.478	2.486	-1.837	197.5	78.226	1061.555	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	207.454	81.998	48.27	0.782	0.578	1.011	1.82	117.902	89.552	0	0	
165	1253.614	1251.392	5.197	3.125	-2.717	304.121	80.029	81.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	309.807	23.416	19.545	0.133	0.151	-0.229	2.751	177.417	132.389	0	0	
166	1329.912	1328.277	70.441	0.416	-1.988	174.274	81.183	890.974	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	182.071	40.039	38.968	2.798	2.453	1.616	0.676	119.354	62.717	0	0	
167	1362.822	1362.421	103.099	2.748	-0.215	268.939	80.085	80.046	1.0	285.804	-13.0	-	-	-	-	134.379	-	-	-	-	2.652	-	-	-	-	-0.012	-	-	-	-	285.804	-	-	-	-	1.0	-	-	-	-	2.0	272.446	90.263	15.91	0.399	0.434	3.024	2.342	234.41	38.037	0	0	
168	1015.162	941.737	244.692	2.029	-1.47	272.878	93.597	80.676	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	387.643	273.36	28.704	1.002	2.652	1.666	-1.523	324.928	62.715	0	0	
169	1301.17	1297.399	8.985	0.33	1.284	27.697	79.574	1153.289	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	54.632	14.437	14.258	2.731	1.116	-3.091	-0.586	37.379	17.252	0	0	
170	1358.915	1358.238	72.308	1.986	0.958	79.023	79.448	1138.661	1.0	15.43	-11.0	-	-	-	-	14.485	-	-	-	-	1.219	-	-	-	-	-2.6	-	-	-	-	15.43	-	-	-	-	1.0	-	-	-	-	2.0	86.714	39.87	39.676	1.213	1.167	-2.612	-1.752	42.913	43.801	0	0	
171	1168.139	1162.727	39.172	2.85	-1.781	136.473	80.118	968.422	1.0	18.753	11.0	-	-	-	-	12.555	-	-	-	-	0.734	-	-	-	-	1.998	-	-	-	-	18.753	-	-	-	-	-1.0	-	-	-	-	2.0	149.338	38.317	24.889	0.611	0.316	2.014	0.149	67.58	81.757	0	0	
