i	beam_e	beam_m	miss_pt	miss_theta	miss_phi	miss_e	mc_qq_m	mc_ln_m	lep_n	lep_etot	lep_type_0	lep_type_1	lep_type_2	lep_type_3	lep_type_4	lep_pt_0	lep_pt_1	lep_pt_2	lep_pt_3	lep_pt_4	lep_theta_0	lep_theta_1	lep_theta_2	lep_theta_3	lep_theta_4	lep_phi_0	lep_phi_1	lep_phi_2	lep_phi_3	lep_phi_4	lep_e_0	lep_e_1	lep_e_2	lep_e_3	lep_e_4	lep_charge_0	lep_charge_1	lep_charge_2	lep_charge_3	lep_charge_4	jet_vlc_R08_n	jet_vlc_R08_etot	jet_vlc_R08_pt_0	jet_vlc_R08_pt_1	jet_vlc_R08_theta_0	jet_vlc_R08_theta_1	jet_vlc_R08_phi_0	jet_vlc_R08_phi_1	jet_vlc_R08_e_0	jet_vlc_R08_e_1	jet_vlc_R08_charge_0	jet_vlc_R08_charge_1	
2371	1398.285	1398.213	179.57	2.34	-1.47	791.494	222.339	91.395	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	567.902	215.53	79.393	2.158	0.263	1.472	-2.184	259.844	308.058	0	0	
2372	1284.748	1282.024	182.709	0.412	-1.269	894.224	100.228	433.0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	764.272	330.224	124.627	2.581	1.089	1.715	-1.806	622.434	141.838	0	0	
2373	1297.488	1293.663	131.459	0.519	-1.515	489.709	108.32	113.771	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	208.678	74.104	64.487	1.882	2.585	1.916	2.563	82.945	125.733	0	0	
2374	932.424	848.834	97.491	2.827	-2.476	437.525	115.623	71.926	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	295.529	89.712	75.533	0.743	0.492	-0.176	1.063	133.766	161.763	0	0	
2375	1327.557	1325.27	127.507	1.296	-3.035	339.471	74.816	100.553	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	147.199	82.284	58.497	1.335	1.769	-0.05	0.657	86.174	61.026	0	0	
2376	1142.716	1113.102	135.516	0.468	2.322	1102.173	424.526	340.87	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	978.978	485.573	428.162	1.72	2.008	-1.711	1.192	497.398	481.579	0	0	
2377	1398.442	1398.368	123.093	0.474	-0.603	947.748	478.533	483.115	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	568.826	72.573	55.548	2.885	2.941	1.757	3.028	287.255	281.571	0	0	
2378	1377.791	1377.627	319.173	0.636	-0.2	932.965	414.31	156.389	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	814.797	347.875	49.626	2.592	0.359	2.986	0.618	671.995	142.802	0	0	
2379	552.572	483.947	45.754	0.135	-1.992	536.421	108.241	67.877	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	225.798	81.702	53.592	2.493	2.431	1.213	-3.136	142.003	83.795	0	0	
2380	1134.145	1133.747	55.589	0.127	-0.494	663.137	87.418	17.45	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	490.349	166.122	140.099	2.399	2.507	1.756	-1.888	251.104	239.244	0	0	
2381	1198.1	1185.043	268.116	2.506	-2.891	741.585	95.093	118.915	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	565.629	262.475	87.048	0.709	0.627	0.583	-1.089	415.61	150.019	0	0	
2382	1336.335	1334.757	139.807	2.087	-1.903	1244.859	533.456	36.089	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1039.524	153.477	79.936	0.256	2.954	1.508	-0.263	609.373	430.151	0	0	
2383	1205.8	1191.205	157.797	1.652	2.943	530.19	98.894	254.125	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	427.076	279.805	120.557	1.591	1.83	-0.239	2.721	300.171	126.905	0	0	
2384	1280.355	1274.778	136.48	0.404	-2.469	484.84	37.937	89.76	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	327.076	97.7	44.927	2.743	2.475	0.526	-0.679	253.035	74.041	0	0	
2385	1400.68	1400.607	200.172	1.597	-2.227	631.09	104.856	409.96	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	539.706	214.176	114.886	2.343	0.528	0.297	2.071	308.629	231.077	0	0	
2386	1130.812	1102.427	94.184	2.858	1.826	618.9	246.568	134.408	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	331.801	94.111	85.791	1.139	0.391	-1.774	1.03	105.838	225.963	0	0	
2387	1386.678	1386.484	146.566	0.454	0.172	641.845	296.998	43.921	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	451.101	217.798	110.217	2.38	2.157	-2.219	1.325	316.349	134.752	0	0	
2388	1382.755	1382.675	35.406	0.519	-1.06	541.771	144.037	127.672	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	299.942	166.678	117.455	1.901	1.758	0.835	-2.783	178.643	121.299	0	0	
2389	1365.95	1365.688	82.694	0.808	-0.693	444.192	42.535	273.633	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	317.584	80.894	34.977	0.866	2.974	2.671	2.211	106.759	210.825	0	0	
2390	1241.567	1231.921	58.923	2.811	-2.659	616.451	381.687	83.695	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	401.992	146.311	108.445	0.651	2.378	-0.241	3.008	242.652	159.341	0	0	
2391	1386.557	1386.458	130.549	2.852	-2.447	751.23	82.659	219.175	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	589.035	241.921	110.799	0.547	1.445	1.002	-2.06	477.062	111.973	0	0	
2392	1294.072	1293.139	185.823	0.392	2.13	635.797	35.201	149.073	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	486.862	123.741	91.285	2.751	2.505	-0.705	-1.106	325.596	161.266	0	0	
2393	1072.886	1020.386	110.64	0.397	0.497	529.614	57.491	116.475	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	308.49	107.466	70.905	2.614	2.166	2.355	-2.391	217.148	91.342	0	0	
2394	1132.135	1099.345	67.755	2.96	-2.584	642.715	112.543	124.792	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	394.935	141.9	102.177	0.826	0.548	0.56	-2.495	195.82	199.115	0	0	
2395	1401.677	1401.59	221.904	1.917	1.705	528.927	316.848	44.056	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	380.311	180.176	95.622	0.882	2.407	-1.726	-0.282	235.816	144.495	0	0	
2396	1386.313	1386.096	95.051	0.781	1.285	1139.414	110.422	732.964	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1089.154	425.575	383.342	0.944	2.381	-0.905	2.442	532.123	557.03	0	0	
2397	1156.529	1146.247	231.778	2.212	-2.578	496.8	179.059	32.036	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	329.364	186.749	88.472	1.448	0.744	0.46	0.827	191.021	138.344	0	0	
2398	1370.816	1370.72	63.477	2.577	-2.698	483.198	189.057	89.448	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	354.182	115.251	96.844	0.547	2.291	-0.76	1.825	225.112	129.07	0	0	
2399	1399.43	1399.352	41.506	0.185	0.943	481.313	631.797	415.064	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	324.998	35.566	31.007	2.979	0.317	3.008	-1.521	222.122	102.877	0	0	
2400	1186.798	1176.724	23.324	2.907	2.393	395.525	53.214	63.947	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	165.529	74.821	63.253	0.84	1.596	0.287	-2.735	101.85	63.679	0	0	
2401	1367.571	1367.186	477.969	1.296	2.553	957.783	292.047	298.862	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	634.63	292.385	237.992	1.93	1.008	0.392	-1.306	339.976	294.654	0	0	
2402	924.984	796.005	177.0	2.735	-0.207	575.216	78.654	35.395	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	427.339	128.44	43.085	0.565	0.243	2.821	-2.467	246.824	180.516	0	0	
2403	1032.243	966.5	192.351	2.432	2.559	605.207	101.367	218.366	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	472.092	184.767	175.739	1.001	0.906	0.346	-1.575	234.687	237.405	0	0	
2404	1316.531	1315.964	142.304	0.603	-3.137	417.977	65.356	41.292	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	273.766	101.991	94.969	1.826	2.508	0.659	-1.166	105.748	168.018	0	0	
2405	939.459	870.431	157.001	2.211	-0.42	418.749	117.031	73.274	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	241.705	124.764	63.875	0.847	1.195	2.684	-2.972	171.775	69.929	0	0	
2406	1306.752	1302.8	259.011	1.184	2.053	652.315	234.725	78.26	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	393.183	109.384	88.853	1.251	2.809	-0.749	-1.277	120.058	273.125	0	0	
2407	1306.036	1305.422	305.822	1.078	-0.91	678.957	136.177	264.323	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	557.339	269.629	76.267	2.387	0.525	2.532	1.619	402.883	154.456	0	0	
2408	828.256	613.942	212.463	0.633	3.128	684.73	81.093	196.788	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	487.281	251.868	40.404	2.364	2.78	0.051	-2.739	371.329	115.952	0	0	
2409	1366.183	1365.562	113.203	1.905	2.932	297.274	14.47	58.697	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	161.864	91.114	61.32	1.364	1.256	0.888	-1.307	96.142	65.722	0	0	
2410	1402.353	1402.282	131.11	0.303	0.533	1041.829	315.287	256.153	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	843.763	430.063	248.797	2.29	1.916	-2.389	1.034	578.046	265.717	0	0	
2411	1337.426	1336.36	221.719	2.62	1.721	578.425	213.947	21.268	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	446.17	218.088	40.287	0.673	0.471	-1.319	-2.646	354.257	91.913	0	0	
2412	1331.651	1330.368	90.304	2.436	-0.652	291.219	79.337	48.443	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	206.009	71.645	63.905	0.55	1.782	3.038	1.824	139.635	66.375	0	0	
2413	1019.641	948.181	155.693	2.294	-0.262	531.419	53.889	310.806	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	421.244	153.505	110.924	0.598	2.216	2.034	-2.432	277.468	143.775	0	0	
2414	1399.975	1399.897	191.755	0.639	-2.271	498.507	18.332	196.373	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	394.268	183.712	56.851	2.529	1.918	1.162	0.384	333.519	60.749	0	0	
2415	1405.433	1405.362	132.709	2.207	-2.51	387.962	84.14	219.194	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	118.542	65.702	44.26	1.384	1.991	-3.123	0.797	68.854	49.688	0	0	
2416	1393.414	1393.344	184.243	1.746	-0.479	852.856	640.339	71.21	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	703.682	404.431	215.819	1.86	0.973	2.737	-0.427	440.269	263.413	0	0	
2417	1400.043	1399.972	48.698	0.622	2.171	604.568	436.266	473.667	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	412.737	46.359	38.506	0.233	2.952	-1.877	-0.794	204.017	208.719	0	0	
2418	1384.098	1384.006	273.428	2.093	1.662	475.581	36.146	60.409	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	377.294	267.209	63.344	1.107	1.171	-1.776	0.295	306.252	71.042	0	0	
2419	1378.751	1378.569	16.806	0.859	2.099	323.45	53.699	30.309	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	130.969	61.037	54.578	1.662	2.147	2.56	-0.249	64.798	66.171	0	0	
2420	1050.086	990.201	245.161	2.595	1.581	785.096	350.728	148.12	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	676.337	290.311	94.12	0.546	2.077	-1.296	2.882	566.175	110.162	0	0	
2421	1381.916	1381.768	100.079	0.388	-1.087	484.058	75.85	103.296	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	362.138	128.735	66.335	2.675	1.135	1.629	-1.956	288.399	73.739	0	0	
2422	1313.958	1310.615	67.753	1.735	1.859	431.969	46.855	289.199	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	302.119	182.209	111.948	1.639	1.296	-0.856	2.429	184.105	118.014	0	0	
2423	1335.417	1333.98	229.841	0.974	-0.35	630.774	63.319	277.563	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	547.517	300.45	194.687	2.022	1.627	-2.795	1.246	351.448	196.069	0	0	
2424	1393.586	1393.474	617.331	1.119	-3.042	868.994	107.06	237.35	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	782.03	414.331	276.041	2.054	1.917	-0.277	0.694	476.841	305.189	0	0	
2425	1314.737	1314.183	33.793	1.293	3.103	1371.919	439.703	663.461	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1209.904	598.942	561.192	1.805	1.304	-0.091	3.048	622.421	587.483	0	0	
2426	1320.082	1319.865	116.178	2.823	0.762	697.041	230.753	100.469	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	360.822	59.698	56.342	0.206	1.117	2.989	-2.5	294.37	66.452	0	0	
2427	1405.708	1405.636	129.716	2.61	-2.873	579.558	152.454	182.038	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	333.35	112.594	44.277	1.866	0.208	0.487	2.57	119.115	214.235	0	0	
2428	1379.749	1379.675	144.095	0.806	-2.308	494.457	110.99	178.758	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	287.635	83.978	79.346	2.306	2.661	0.674	1.313	115.101	172.534	0	0	
2429	1381.219	1381.116	111.452	2.623	0.855	393.293	84.327	93.018	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	251.724	64.612	62.343	0.52	0.557	-3.129	-1.857	131.676	120.048	0	0	
2430	1390.724	1390.633	99.778	0.875	-0.382	844.645	315.221	342.467	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	385.536	144.188	105.893	2.498	0.849	-2.464	1.304	243.828	141.708	0	0	
2431	1226.526	1220.629	124.449	1.678	2.661	1046.532	348.276	583.417	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	992.863	309.459	209.533	2.487	0.462	-0.965	1.9	517.939	474.924	0	0	
2432	943.063	824.524	90.269	0.392	-1.601	447.923	129.177	145.138	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	289.608	55.467	52.19	2.758	2.759	0.493	2.167	148.986	140.622	0	0	
2433	1384.775	1384.613	113.944	1.843	2.726	491.736	140.79	247.075	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	272.587	85.033	69.852	2.469	0.575	0.162	-1.182	141.232	131.356	0	0	
2434	1381.301	1381.013	305.54	0.954	2.415	1020.979	504.536	267.588	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	651.786	212.142	203.25	2.415	2.474	-0.471	-0.872	321.875	329.912	0	0	
2435	1111.979	1075.478	120.368	2.903	-0.841	683.108	177.844	62.417	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	486.565	79.404	66.428	0.194	1.191	2.093	-3.034	413.9	72.665	0	0	
2436	1397.341	1397.27	135.864	2.867	-1.707	896.344	400.748	225.167	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	590.818	120.913	66.931	0.25	2.389	1.944	0.769	491.67	99.148	0	0	
2437	1392.34	1392.256	169.532	0.347	0.051	750.003	53.786	158.401	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	446.979	193.655	53.94	2.546	2.554	3.101	-1.627	346.564	100.416	0	0	
2438	933.941	806.503	471.678	1.171	1.159	898.44	64.531	128.009	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	687.92	355.084	143.242	2.345	0.863	-2.293	-1.145	498.161	189.759	0	0	
2439	1339.519	1338.72	142.745	2.559	1.529	537.459	197.861	51.949	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	331.443	177.352	32.848	0.749	0.531	-1.533	2.148	263.898	67.545	0	0	
2440	1271.998	1271.885	112.648	1.36	1.294	316.847	36.485	120.18	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	176.994	96.842	63.577	1.818	1.23	-1.523	-2.515	107.859	69.135	0	0	
2441	1250.189	1242.124	277.043	0.992	-1.035	600.883	88.229	100.053	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	366.707	149.844	142.046	1.675	2.386	2.28	2.259	151.581	215.126	0	0	
2442	987.467	899.483	73.586	2.832	-0.338	630.243	180.473	219.979	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	422.646	57.51	43.063	0.195	2.784	1.461	-2.53	297.793	124.852	0	0	
2443	1393.443	1393.374	50.334	0.225	1.158	520.234	167.473	175.583	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	129.614	48.324	38.864	1.489	0.517	-2.761	-0.925	49.575	80.039	0	0	
2444	1138.734	1122.434	94.946	1.555	0.908	295.594	21.681	61.192	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	148.422	65.591	63.555	1.125	2.065	-3.102	-2.123	74.43	73.992	0	0	
2445	1239.41	1229.638	49.894	0.202	-1.29	485.423	56.706	93.34	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	334.167	88.089	54.196	2.764	2.45	1.446	-3.022	247.598	86.569	0	0	
2446	1084.892	1039.386	5.649	0.012	1.786	744.748	410.278	23.012	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	653.742	165.199	155.313	1.742	2.811	-2.924	0.252	168.65	485.092	0	0	
2447	1389.906	1389.826	34.307	0.081	0.647	604.036	23.946	264.357	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	482.62	143.484	103.601	2.739	1.909	-2.569	0.713	370.784	111.836	0	0	
2448	1403.04	1402.963	137.44	1.527	2.885	1240.32	536.027	439.563	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1193.234	372.021	239.999	0.64	2.696	-0.462	2.564	630.147	563.087	0	0	
2449	1393.434	1393.362	102.745	0.198	1.652	724.808	142.417	151.439	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	492.507	134.654	70.383	2.815	1.628	-1.291	2.223	420.831	71.676	0	0	
2450	1402.076	1401.999	108.905	0.619	0.858	503.829	167.808	146.913	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	223.16	98.447	48.784	2.47	0.906	-2.256	-1.039	160.163	62.997	0	0	
2451	1398.066	1397.997	186.78	2.396	-0.452	804.537	292.945	184.89	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	502.776	275.054	65.804	0.772	2.389	2.878	0.731	404.748	98.028	0	0	
2452	1225.515	1223.322	176.305	0.317	-2.718	763.263	98.886	197.03	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	611.197	240.116	59.341	2.654	2.372	0.482	-1.825	525.286	85.911	0	0	
2453	1404.936	1404.865	186.04	1.692	1.039	425.859	75.604	115.823	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	218.279	102.352	86.487	1.325	2.213	-2.326	-1.81	106.138	112.141	0	0	
2454	790.596	504.873	72.658	2.89	2.511	1200.426	256.629	113.725	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	903.581	305.612	236.71	0.495	1.796	-1.085	2.2	646.408	257.173	0	0	
2455	1342.443	1341.334	300.558	0.913	-2.271	565.37	215.18	76.997	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	383.002	301.752	48.914	1.965	1.971	0.849	2.864	327.096	55.906	0	0	
2456	1323.393	1321.331	116.693	2.477	-2.022	459.57	272.207	39.655	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	317.583	153.64	62.83	0.701	2.201	1.212	-1.753	239.225	78.358	0	0	
2457	1214.425	1210.418	140.622	0.683	0.284	491.667	75.405	172.003	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	285.039	141.478	70.296	2.348	0.987	2.937	-0.926	200.106	84.933	0	0	
2458	1313.373	1311.739	245.885	0.775	0.996	544.65	46.129	95.465	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	394.575	124.815	119.005	2.047	2.65	-2.508	-1.927	141.094	253.481	0	0	
2459	1392.336	1392.262	102.969	2.751	2.958	1234.078	361.816	635.394	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1159.535	277.772	179.562	0.401	2.716	-0.155	3.027	716.897	442.638	0	0	
2460	1319.316	1317.529	110.486	0.762	-2.319	1293.155	580.878	516.859	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	1235.556	300.11	221.065	2.685	0.427	0.178	3.01	693.185	542.371	0	0	
2461	1400.625	1400.554	175.244	0.527	1.34	603.106	30.647	320.789	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	445.246	187.33	39.712	2.627	0.697	-1.807	1.189	381.922	63.323	0	0	
